AVGGIFT,HV1_log,IC1_transformed,IC5_transformed,gender,TARGET_D
7.571428571,7.284134806,15.65210641,4.13549397,Female,5
10.83333333,6.770789424,17.31347285,4.188162322,Male,20
10.66666667,6.748914038,15.97288437,4.190689992,Male,45
12.71428571,6.765038977,18.06104582,4.279797615,Female,20
4.4375,7.990576882,14.26857425,4.200546709,Female,5
5.227272727,6.03787092,14.00476366,4.134210557,Female,5
7.346153846,5.556828062,14.6480503,4.143819156,Female,10
6,7.149916836,18.72735715,4.236368145,Female,7
10.72727273,7.568379268,16.28169473,4.117204916,Female,15
55,7.569411792,17.03963674,4.290963654,Male,50
5.2,6.165417854,13.56718319,4.143661772,Male,8
11.42857143,6.774223886,16.89949218,4.180548307,Female,10
14.10526316,7.072421901,15.50550297,4.232505892,Male,16
15,7.590346946,17.16237877,4.326836627,Female,10
5.666666667,6.084499413,11.28998376,4.083238781,Male,10
25,6.876264612,18.66278814,4.236431918,Female,25
12.53846154,6.177944114,10.77322752,4.098019193,Female,15
11.36363636,6.52649486,13.02564152,4.131124186,Female,35
15,6.552507887,18.33322679,4.211936778,Female,15
15,6.541029999,16.61232102,4.201445829,Female,20
8.4375,6.198478716,15.92018998,4.232908086,U,10
25,6.163314804,15.04920137,4.118578574,Female,25
4.272727273,7.527793988,17.34338899,4.16004418,Female,11
20.4,6.54534966,14.89116832,4.158928132,Male,20
12.4,7.444833274,17.0550724,4.242567285,Female,18
17.1,5.587248658,13.37490329,4.103255135,Male,20
9.444444444,7.122059882,16.19700917,4.18143875,Male,10
4.913043478,7.40367029,18.75306377,4.267535575,Female,5
10.6,6.084499413,16.43204826,4.171578428,Female,15
13.14285714,6.520621128,14.89116832,4.166950401,Female,20
17.625,6.300785795,14.4816825,4.136833541,Female,21
9.7,6.845879875,13.25210023,4.17071337,Male,20
6.578947368,6.59441346,15.41252942,4.170985041,Female,10
12.5,6.575075841,16.04241601,4.181895654,Female,25
8.888888889,6.658011046,14.54448728,4.199428838,Female,11
6.714285714,7.544332108,16.993168,4.160341555,Male,7
3.516129032,6.333279628,14.35452552,4.150673134,Male,5
20,6.33150185,16.39886315,4.158650372,Male,30
16.65384615,6.432940093,15.44984564,4.136221383,Male,25
11.5,6.51174533,15.20417629,4.164406251,Female,15
5.75,7.118016204,15.02961748,4.098113568,Female,10
16.4,6.735780014,17.34338899,4.164340006,Female,23
10.5,7.790282381,19.41063336,4.290019815,Female,10
8.666666667,6.419994928,13.70816434,4.174348934,Male,10
14.7,6.077642243,13.89207201,4.140847242,Female,15
11.28571429,6.791221463,17.96387923,4.119331741,Female,15
6.933333333,5.899897354,14.43952862,4.143727374,Female,3
14.0952381,6.913737351,17.44732111,4.194978219,Male,21
7,8.123557835,19.05632656,4.284118914,U,11
36,7.492760301,18.17086775,4.182634276,Male,36
17.14285714,6.095824562,13.77766207,4.128494538,Male,25
12,6.937314081,16.64469895,4.204209796,Female,20
9.428571429,7.350516172,15.14640994,4.17431851,Female,10
13,6.882437471,14.56531008,4.172612231,Female,25
7.866666667,6.317164687,17.25334038,4.187982295,Male,20
15.76470588,6.6147256,16.16289778,4.129632569,Female,20
11.71428571,6.666956792,16.80481043,4.198028004,Female,30
2.916666667,8.033658428,12.27063366,4.19456244,Male,3
9.571428571,7.265429723,19.25338182,4.284747714,Female,20
10.66666667,7.291656209,16.48158747,4.17052492,Male,10
15.2,6.892641641,18.19812308,4.187331838,Male,26
7.25,6.767343125,17.43254663,4.20675441,Female,10
6.47826087,6.559615237,15.00998552,4.179427925,Female,12
10.7,7.64921632,19.56542944,4.222389543,Female,10
15,7.062191632,19.20448787,4.222778764,Male,25
3.288888889,6.311734809,14.26857425,4.15705231,Male,3
7,6.768493212,14.0937213,4.177094635,Female,7
11.66666667,5.327876169,13.86932951,4.115355289,Female,15
5.333333333,6.705639095,18.30636062,4.215387843,Male,5
5.411764706,6.475432717,14.07157963,4.133285578,Male,8
8.571428571,7.327123292,17.2231224,4.222157985,Female,5
6.3,7.057036982,13.1019253,4.162895502,Female,8
10.66666667,6.587550015,15.37504194,4.159723096,Female,20
12.14285714,6.214608098,15.26153242,4.105305562,Female,21
5,6.401917197,13.37490329,4.154488463,Female,5
12.91666667,6.424869024,12.32738395,4.113795772,Female,15
5.666666667,7.706612914,17.23824412,4.130395245,Male,10
5.3,6.100318952,13.66146857,4.171224841,Female,10
12.71428571,6.599870499,16.16289778,4.173248619,Female,20
15,6.854354502,15.88493918,4.20822353,Male,15
10.52631579,6.342121419,13.68485322,4.184497473,Male,15
26.57142857,6.985641818,16.21401371,4.184125382,Female,43
5.2,6.933423026,18.64982203,4.230109532,Female,10
9.705882353,5.998936562,13.1019253,4.218623913,Female,10
4.5,6.095824562,14.6480503,4.151364708,Male,4
7.548387097,6.732210706,16.44859297,4.189734406,Female,8
15,7.714677474,19.5180558,4.27327852,Female,15
4.555555556,5.929589143,14.397144,4.136388638,Female,3
13.875,7.327780538,17.43254663,4.179253093,Female,20
12,6.086774727,13.63800982,4.141142356,Male,20
12.5,7.207118856,16.56352677,4.245892794,Male,15
13.88888889,6.988413182,16.48158747,4.207066523,Male,15
10,6.222576268,16.02506337,4.197548871,Male,10
3.75,5.713732806,12.57709679,4.103707602,Female,4
3.285714286,7.249925537,16.88378245,4.209405776,Female,5
10,6.742880636,16.59608672,4.175679786,Female,25
12.08333333,6.896694332,18.08862254,4.201461819,Male,12
11.75,7.85902698,19.93657167,4.266562169,Female,15
33,7.028201432,14.68909475,4.220428892,Male,60
10.47058824,6.777646594,15.04920137,4.19885751,U,12
8.416666667,8.549466752,20.27259546,4.333910884,Male,10
10.44444444,7.313220387,14.50267386,4.190221262,Male,12
4.5,6.501289671,14.43952862,4.184942394,Female,4
17.5,6.748914038,15.97288437,4.190689992,Female,25
4.04,6.773080376,16.31533521,4.169725879,Female,10
10,5.616771098,12.97432838,4.143517324,Female,10
8.2,6.285998095,14.83108698,4.154284327,Female,10
18.2,8.137980454,20.13950849,4.286249002,Female,27
8.75,6.986566459,17.57921992,4.22691933,Male,16
12.33333333,7.569411792,18.23885825,4.326868831,Male,21
50,7.05012252,19.25338182,4.238264788,Female,100
10.66666667,6.620073207,10.73719929,4.149590786,Female,13
13.21428571,6.765038977,17.02417419,4.202075707,Male,15
9.5,7.54538975,19.79899139,4.263953526,Female,30
20.11111111,6.893656355,18.2659173,4.21034697,Male,25
22.5,7.870165946,19.94795275,4.263904658,Male,25
11.25,6.165417854,13.17740476,4.11749706,Female,13
5.8,6.306275287,13.49566852,4.14866246,Female,5
4.848484849,6.285998095,16.0770147,4.172971909,Female,4
6.25,6.905753276,18.30636062,4.272860802,Male,10
20,6.210600077,14.18164863,4.147371066,Male,25
5.375,7.122866659,16.96205289,4.218452722,Female,5
11.66666667,6.261491684,14.20347286,4.130336744,Male,22
8.125,6.302618976,14.29015237,4.123881588,Female,10
5.523809524,7.466227556,16.24792133,4.176548675,Female,10
12.89473684,5.860786223,13.49566852,4.122268847,Female,20
11.33333333,6.748914038,15.97288437,4.190689992,Female,10
80,8.190908881,15.99025059,4.22040197,Male,50
79.16666667,6.770789424,18.90588111,4.219149497,Male,50
5.346153846,8.652947112,20.74642952,4.327004422,Male,5
10.0625,6.345636361,13.8006846,4.136388638,Female,25
9.2,8.56902634,18.40005991,4.318351496,Male,10
12,6.063785209,14.04937311,4.131153254,Female,14
8.333333333,6.210600077,14.91109475,4.174895216,Male,25
7.076923077,6.056784013,14.33312759,4.180134261,U,5
14.7,6.818924065,18.77870193,4.213904746,Female,25
15.33333333,6.17586727,13.05116011,4.147549135,Female,10
6.25,6.895682698,12.3555829,4.114395306,Male,6
7.935666667,6.481577129,13.02564152,4.156144641,Female,20
10.36363636,6.720220155,13.8006846,4.131327522,Female,12
8.571428571,6.255750042,16.465106,4.165799782,Male,10
8.222222222,7.862497197,18.06104582,4.281013877,Female,15
5.714285714,7.259116128,17.56465862,4.214275627,Female,6
15,7.356279877,15.81398899,4.235798282,Female,25
9.133333333,6.161207322,12.18460903,4.135830234,Male,12
11.66666667,7.434257382,17.38807784,4.206441417,Female,15
13.33333333,6.519147288,14.56531008,4.149428218,Male,40
12.14285714,6.626717749,18.41337009,4.202163131,Male,17
12.47826087,6.269096284,15.02961748,4.153124988,Female,25
7.181818182,6.089044875,14.24693524,4.099203312,Female,8
4.076923077,6.747586527,16.67695692,4.169778616,Female,4
7.363636364,6.873163834,17.31347285,4.241174775,Male,10
7,6.852242569,18.21172111,4.21130946,Female,11
7.833333333,6.977281342,18.84250069,4.260653651,Female,5
11.66666667,6.274762021,13.8006846,4.138747582,Male,25
7.16,6.91770561,17.14712815,4.246199523,Female,11
7.6,6.577861358,13.75456821,4.156723046,Female,15
12.11111111,6.894670039,16.4154717,4.214666544,Female,19
4.9,6.685860947,15.77828648,4.222296979,Male,5
12.42857143,7.512071246,19.48237716,4.25950931,Male,26
9.52631579,6.396929655,14.4816825,4.159136026,Female,10
17.53846154,6.37502482,15.16571141,4.138487707,Male,10
32.41666667,7.613818685,20.32754379,4.2805976,Female,50
11,6.248042875,15.83178309,4.161104452,Male,25
8.09375,5.583496309,11.67509023,4.090197792,Male,5
17.5,7.34601021,17.8656847,4.240769523,Male,10
7.2,7.266827348,17.34338899,4.178041462,Male,8
27.14285714,6.542471961,16.00767495,4.184385973,Female,15
7.941176471,6.306275287,14.07157963,4.078941027,Female,10
15,6.91770561,19.0687594,4.211258241,Female,15
12.83333333,7.449498005,13.49566852,4.148170319,Male,13
5.333333333,5.411646052,11.42092707,4.072817708,Male,6
12.33333333,6.416732283,18.57165436,4.243226782,Female,15
20,7.788211558,19.09357771,4.199737772,Male,10
12.875,6.834108739,17.59375798,4.174084992,Female,15
15,6.17586727,12.43948894,4.115618834,Female,20
11.58333333,6.180016654,13.12717347,4.116045928,Female,20
17.875,6.857514063,12.32738395,4.043348008,Female,20
9,6.941190055,18.61081805,4.220280741,Female,12
12.5,7.880048201,17.63723372,4.217010933,Female,5
15,6.838405201,16.56352677,4.164107856,Female,7
9.2535,6.963189986,17.41774799,4.205288733,Male,10
8.333333333,8.009695358,17.19280214,4.218425306,Male,5
8.4,5.894402834,11.97950981,4.073456508,Male,20
15,6.992096427,17.35830989,4.233791162,Female,20
13.2,8.070906089,14.68909475,4.142871783,Male,15
17.17647059,5.33753808,13.20238937,4.143148863,Male,20
16.25,7.528869257,16.21401371,4.255250021,Male,25
20,6.820016365,16.02506337,4.220556678,Male,20
13.125,6.548219103,13.93735133,4.180192124,Male,25
5.125,6.541029999,17.10121922,4.200191497,Female,5
20,6.501289671,16.36554947,4.203881717,Male,25
40.75,7.79893331,18.98139471,4.27640959,Female,47
11.66666667,6.306275287,15.12706208,4.153222028,Male,25
7,6.388561406,16.43204826,4.211732927,Female,15
4,6.366470448,15.35623337,4.143188394,Male,5
19.6,6.405228458,13.49566852,4.138474014,Female,35
11.18181818,6.820016365,14.75026207,4.216195407,Female,15
3.035714286,6.968850378,11.79854858,4.068636734,Male,3
11.25,7.153833802,17.19280214,4.188162322,Female,12
8.8,6.371611847,13.1019253,4.153488487,Female,15
10.1875,6.28785856,14.35452552,4.128939168,Female,25
8.864864865,6.670766321,13.17740476,4.122860531,Male,15
6.266666667,6.762729507,16.0770147,4.191206275,Male,10
10.81818182,6.634633358,15.72444399,4.15576539,Female,10
20,8.209580483,20.62997731,4.247266012,Female,5
5.518518519,6.309918278,14.99030523,4.188243241,Female,5
10.4,7.125283092,17.25334038,4.193408946,Male,15
16,6.845879875,15.9727901,4.206326686,Male,20
25,7.344719054,19.37456592,4.3102063,Female,20
7.836734694,6.769641977,16.74111725,4.19906189,Female,7
12.25,6.428105273,14.20347286,4.169715329,Male,15
9.333333333,6.021023349,15.54239923,4.167961431,Male,22
15,6.940222469,15.86725799,4.198431203,Male,21
14.72,5.811140993,13.47167456,4.132827644,Female,10
3.72,6.790097236,17.16237877,4.196659558,Male,5
8.571428571,6.304448802,15.24245885,4.163408654,Female,15
4.571428571,7.249925537,19.8335624,4.231660548,Female,9
12.46076923,7.100851909,16.44859297,4.216426044,Female,15
15.375,6.173786104,14.75026207,4.155753519,Female,10
15,6.646390515,14.68909475,4.164317916,Female,25
9.363636364,7.565275282,17.94991499,4.280920275,Female,5
25,7.454719949,18.06104582,4.197863016,Female,25
12.375,6.306275287,13.1019253,4.12783952,Female,16
18.04347826,6.184148891,13.4234493,4.127973782,Female,10
20,6.638567789,15.70641868,4.144537904,Female,20
5.428571429,6.02827852,13.30147137,4.104284443,Male,5
7.6,6.893656355,16.29853151,4.17563968,Male,7
7.166666667,7.398174093,19.00643609,4.246452687,Female,15
5.863636364,7.347943823,13.54342221,4.099091005,Female,6
5.8125,7.805067044,17.60827291,4.191878547,Female,7
6,6.826545224,14.62744719,4.163007246,Female,5
16.57142857,6.52649486,14.68909475,4.152565475,Female,29
12.5,6.309918278,14.31167001,4.160945445,Female,18
25,6.447305863,14.81095815,4.105091264,Male,10
20.33333333,6.710523109,16.4154717,4.201189675,Female,28
5,6.831953566,15.31848535,4.180163196,Male,26
4.714285714,6.646390515,13.49566852,4.151524685,Female,13
3.222222222,6.206575927,16.1457906,4.161512349,Female,5
7.571428571,5.998936562,13.15233303,4.132583673,Female,10
18.26666667,6.837332815,17.66610304,4.238036699,Male,24
14.09090909,6.204557763,15.74243025,4.146630547,Female,10
9.923076923,7.03438793,14.6480503,4.144759205,Male,12
25,5.860786223,12.41163425,4.107989398,Female,25
12,6.559615237,17.62276479,4.204116158,Female,20
6,6.411818268,14.4816825,4.135437837,Male,5
11.28571429,6.776506992,17.26841128,4.183302509,Female,10
7.866666667,6.966024187,19.21673417,4.230643327,Female,10
6.269230769,7.146772179,16.44859297,4.206861084,Female,5
5.538461539,5.899897354,11.70617338,4.066998866,Male,6
9.333333333,6.165417854,13.86932951,4.159182176,Female,11
15,7.204149292,16.59608672,4.204186394,Male,15
7.222222222,6.43775165,14.26857425,4.168121964,Male,13
6.181818182,6.715383386,18.30636062,4.202075707,Female,5
12.2005,6.972606251,18.21172111,4.207309513,Female,10
12,6.368187186,14.29015237,4.144772211,Female,5
10.6,7.737616283,15.56078545,4.181429212,Male,10
22,6.405228458,13.49566852,4.138474014,Male,25
5.545454545,6.309918278,16.83648441,4.225464725,Male,8
25,6.144185634,13.30147137,4.140833811,Female,30
9.230769231,6.827629235,19.15534935,4.25715285,Male,10
2.571428571,6.386879319,16.00767495,4.166528367,Female,2
16,6.742880636,13.63800982,4.184571747,Female,10
7.59375,6.530877628,12.3555829,4.122253239,Female,5
9.4,6.533788838,17.07048129,4.195737927,Female,5
50,7.161622003,16.9464542,4.264683716,Male,75
10.88888889,8.109826276,17.10121922,4.211192354,Female,10
6.533333333,6.975413927,16.78893047,4.208808752,Male,14
10.14285714,6.198478716,15.63392285,4.159343558,Female,11
9,7.319202459,19.04387785,4.242960213,Male,11
20,6.212606096,14.75026207,4.161217897,Female,20
13.14285714,7.783224016,17.79490154,4.206265447,Male,20
10.6,7.974532844,20.68307074,4.260635296,Female,15
15.75,6.603943825,15.5791307,4.176658073,Female,25
10.70588235,7.289610521,15.00998552,4.250243948,Female,10
30,6.932447892,17.16237877,4.197341716,Female,30
9.9,7.781973234,17.1776034,4.202179019,Female,20
15,6.638567789,14.72992576,4.17021016,Female,20
25,6.624065228,16.83648441,4.205389107,Female,10
9.375,6.727431725,18.10238041,4.196316922,Male,15
11.33333333,5.398162702,13.56718319,4.138515088,Female,15
11.19230769,7.337587744,18.40005991,4.207929753,Female,10
5.823529412,6.688354714,15.93775998,4.17946674,Male,5
6.538461539,5.996452089,12.32738395,4.127226041,Female,8
9.363636364,6.979145275,18.04722683,4.210560766,Female,15
5.4,7.058758153,16.69304126,4.244248656,Female,5
3.555555556,5.886104031,13.12717347,4.101502715,U,4
8.045454546,7.777792626,16.9464542,4.205195999,Male,15
26.25,6.56667243,13.73140249,4.1832368,Female,25
9.642857143,6.309918278,15.10766758,4.171245669,Female,10
6.75,6.516193076,16.709096,4.17071337,Female,15
18.71428571,6.906754779,17.20797511,4.19383754,Male,21
12.11111111,6.51174533,16.36554947,4.165974182,Male,20
18.75,8.317033476,19.74110825,4.275202345,Female,23
12.5,8.110727583,18.68866788,4.240340364,Female,11
23.125,7.626082758,17.29847741,4.162705294,Female,12
8.2,6.08221891,14.85116474,4.136318976,Female,9
6.2,5.988961417,13.4476017,4.12129743,Female,10
17.5,7.180831199,16.44859297,4.158824048,Female,50
14.6,7.00033446,18.2659173,4.231229262,Male,19
6.444444444,8.078067882,18.29289879,4.237406898,Male,10
13.09090909,6.850126166,16.31533521,4.184886873,Female,17
3.857142857,7.016609684,18.62383704,4.225213929,Male,5
20,5.872117789,13.37490329,4.125382478,Female,20
12,7.252762418,18.4531889,4.251269832,Male,16
9.111111111,7.069874128,14.35452552,4.175197601,Female,14
9.2,6.820016365,18.53232936,4.216349219,Male,9
2.578947368,6.248042875,15.39380721,4.185845443,Male,3
8.444444444,6.011267174,13.54342221,4.122081418,Female,7
21.09090909,6.935370446,13.37490329,4.137484083,Female,10
5.684210526,7.521859252,18.53232936,4.222330046,Male,7
12.7,6.773080376,17.32844334,4.204669042,Male,10
9.666666667,6.787844982,16.00767495,4.233678204,Female,17
62.5,8.661812881,18.68866788,4.347840386,Female,100
6,5.929589143,12.60429271,4.130789406,Female,10
5.833333333,6.167516491,15.35623337,4.1692184,Female,1
8,6.075346031,12.68524765,4.111640841,Female,5
9.303030303,7.308542798,13.86932951,4.139197636,Female,11
12.5,7.916078096,17.25334038,4.217378363,Male,12
4.520833333,7.201916318,18.08862254,4.243925332,Male,5
11.5,6.825460036,17.32844334,4.214886266,Male,15
5.642857143,6.706862337,15.37504194,4.186577378,Male,5
3,7.404887576,16.97762412,4.196909608,Female,4
12.5,8.009363077,17.20797511,4.228741461,Female,17
8.217391304,6.586171655,17.38807784,4.197291942,Female,14
12.85714286,6.073044534,13.00003121,4.111623861,Female,21
6.230769231,7.055312843,19.37456592,4.205242376,Female,3
11.28571429,6.021023349,15.46844011,4.128524229,Male,16
20,5.877735782,13.30147137,4.11442853,Male,20
21.69230769,6.935370446,19.52992033,4.232967985,Female,25
6.416666667,7.956476798,20.26157052,4.289111447,Female,7
12.5,7.383989458,17.23824412,4.249857238,Female,12
13,6.542471961,14.75026207,4.180163196,Male,18
15,7.910223707,20.03854536,4.249576479,Female,30
32.30769231,8.141772205,18.33322679,4.25952323,Female,50
5.133333333,6.423246964,13.47167456,4.152967129,Male,5
12.5,6.495265556,16.26482473,4.170430581,Male,15
3.106060606,8.070906089,15.52397181,4.204365685,Male,4
8.5,5.983936281,13.25210023,4.121171536,Male,10
18.33333333,8.149312844,17.10121922,4.207392918,Female,35
12.9,6.827629235,17.73788071,4.203427059,Male,20
25,6.385194399,16.51445638,4.180230683,Female,25
9.857142857,7.791109511,16.465106,4.242731185,Male,5
8,5.998936562,12.49486195,4.122658427,Male,10
9.25,6.794586581,17.68050362,4.206640003,Male,14
25,7.109062136,19.41063336,4.265312304,Male,25
5.111111111,6.869014451,15.83178309,4.180721189,Male,11
25,7.280697195,16.26482473,4.228060218,Male,25
8.4,6.001414878,12.65836714,4.107059968,Female,10
15.2,7.969357742,14.18164863,4.151044114,Female,26
6,6.710523109,16.91517397,4.162177829,Female,6
15,7.092573716,17.94991499,4.210169721,Female,15
5.714285714,6.788971743,15.84953936,4.205281008,Female,10
47.18181818,6.520621128,14.02710128,4.071577054,Female,100
19.16666667,7.891330758,19.2411811,4.301972501,Female,25
11.4,6.765038977,15.56078545,4.187195858,Female,15
23.57142857,7.356279877,16.80481043,4.193529116,Female,5
20,7.533158807,16.36554947,4.192156765,Male,25
16.42857143,5.80814249,13.30147137,4.131400061,Male,25
9.916666667,6.104793232,13.05116011,4.096461551,Female,10
13.33333333,7.571988449,17.43254663,4.200223835,Female,5
7.714285714,6.873163834,18.68866788,4.213618596,Female,5
14,7.029972912,15.93775998,4.191416242,Female,20
17.5,8.114623886,20.89279794,4.243844345,Male,40
6,6.748914038,15.97288437,4.190689992,Female,1
15,6.842683282,15.72444399,4.214361037,Female,21
5.833333333,6.670766321,17.23824412,4.177183729,Male,5
7.384615385,7.50714108,17.83743658,4.202670422,Female,10
15,6.408528791,14.93097136,4.219570856,Female,21
8.416666667,5.572154032,12.94853219,4.122190786,Female,15
12.5,8.216088099,17.69488159,4.278635159,Male,14
17.05882353,6.756932389,16.91517397,4.166463304,Male,40
7.875,6.997595983,17.2231224,4.242139943,Female,10
8.923076923,6.356107661,15.12706208,4.13645826,Female,10
26.44444444,6.249975242,14.43952862,4.164384174,Female,20
7.25,6.169610732,13.49566852,4.107919488,Female,8
5.230769231,6.748914038,15.97288437,4.190689992,Male,6
9.142857143,6.37331979,14.15976181,4.171256082,Female,18
6.25,6.910750788,18.23885825,4.185477712,Female,6
12.1,6.416732283,15.88493918,4.167263243,Female,22
7,7.288927695,18.19812308,4.214061811,Female,10
4.571428571,8.306719043,19.56542944,4.23458442,Female,10
5.55,6.37502482,15.5791307,4.186321733,Female,10
20,5.926926026,14.68909475,4.099688852,Female,20
28.33333333,7.224753406,18.08862254,4.205443118,Male,40
4.333333333,6.12249281,12.2420799,4.088278846,Male,4
7.136363636,6.326149473,13.86932951,4.099782016,Male,7
10.5,7.350516172,15.14640994,4.17431851,Female,10
15,5.857933154,11.70617338,4.156203791,Female,25
37.5,7.075808864,13.59086772,4.250992888,Female,25
15,7.743269701,16.91517397,4.193828984,Male,10
25,7.218176838,17.79490154,4.236315938,Male,25
11.68181818,6.109247583,16.69304126,4.191913362,Female,10
13.72727273,8.329175442,19.90235157,4.257262012,Male,20
7.333333333,6.063785209,13.4234493,4.149215298,Male,20
19.52380952,6.535241271,15.77828648,4.164582723,Male,25
20,5.843544417,12.06817806,4.123758267,Female,40
27.42307692,6.12905021,10.66450029,4.217882427,Female,100
7.8,6.66057515,17.08586353,4.187910205,Female,8
12.5,6.184148891,14.4816825,4.133228429,Male,15
10.7,7.325148958,17.76643532,4.206632372,Female,16
7.3,6.37331979,16.21401371,4.188315121,Male,10
70,7.977625099,15.50550297,4.252225853,Female,75
10.76190476,7.163946684,14.66859938,4.200029663,Male,5
6.421052632,6.921658184,15.5791307,4.219210763,Female,10
10.83333333,7.057897937,18.84250069,4.216426044,Male,20
8.615384615,6.456769656,16.709096,4.157298663,Female,9
10.4,6.495265556,15.18496677,4.157028821,Male,10
20,6.745236349,17.63723372,4.208950837,Female,20
10.66666667,6.790097236,15.84953936,4.170388628,Male,15
20.72222222,6.858565035,17.94991499,4.206921995,Male,30
7.5,7.129297549,15.12706208,4.204816531,Female,5
5,7.392647521,16.72512129,4.122362457,Male,4
8,7.253470383,17.25334038,4.277388968,Female,25
36.8,7.5750717,15.10766758,4.199908134,Male,100
6.75,7.220373837,16.0942611,4.177913698,Female,9
6.125,6.974478911,13.12717347,4.200683649,Female,10
7.4,6.075346031,15.59743521,4.169292544,Male,10
13.65517241,7.830425618,19.64779637,4.240278912,Male,16
20,7.423568444,15.99025059,4.255216151,Female,10
15,6.787844982,18.89323817,4.201253768,Female,20
18,8.006367568,12.21340544,4.13318555,Female,25
10.125,6.514712691,15.41252942,4.180095669,Female,16
10.4,6.306275287,14.6480503,4.160808984,Female,25
9,7.655864018,17.37320614,4.219977072,Female,5
6.166666667,7.937374696,16.5308441,4.254380379,Male,8
10.64,5.768320996,12.43948894,4.125671389,Male,5
2.625,6.059123196,14.397144,4.137911284,Female,5
10,8.143807977,20.36037279,4.267355388,Female,15
6.076923077,6.679599186,16.51445638,4.223996705,Female,8
8.625,7.19518732,12.15568938,4.006015385,Male,12
9.75,6.967909202,18.33322679,4.215908177,Male,10
10,8.506536611,19.54177075,4.288413257,Male,10
8.066666667,6.487684018,15.90258311,4.178031639,Male,11
30.71428571,6.558197803,16.00767495,4.230343012,Male,50
4.941176471,6.333279628,16.05973306,4.172797347,Male,10
6.25,6.466144724,15.33738126,4.185578955,Female,5
20.25,6.759255271,18.14353293,4.197192328,Male,27
12.6,7.344072851,18.67573674,4.174915399,Female,15
14,6.826545224,16.62852505,4.195459961,Female,17
11,6.12249281,14.07157963,4.131501545,Female,12
15,6.923628628,19.78744134,4.225445453,Male,15
11.9,8.232174236,20.86160401,4.32801151,Female,20
15.6,6.735780014,17.60827291,4.193151008,Male,5
17.75,6.936342736,13.35050837,4.181562674,Female,40
9.769230769,6.059123196,11.48540986,4.112284413,Male,10
13.51111111,6.756932389,17.89384672,4.218890435,Male,38
15,6.03068526,14.26857425,4.151463181,Female,5
4.272727273,6.366470448,15.18496677,4.140403229,Female,5
6.411764706,6.504288174,14.79077793,4.204225395,Female,10
10.5,6.527957918,11.58094252,3.913189838,Female,10
10,6.001414878,13.15233303,4.132209608,Female,14
9.666666667,6.546785411,13.1019253,4.086041937,Female,15
12.5,6.71417053,16.19700917,4.182407512,Female,25
12.4,7.916078096,19.91377111,4.236304333,Female,15
11.58333333,6.371611847,14.9705763,4.143425313,Female,10
2.795454546,7.498869734,14.18164863,4.241859581,Male,3
15,7.3524411,18.4664248,4.174105317,Female,21
9.857142857,7.288927695,14.46063421,4.23647248,Male,10
6.321428571,6.098074282,12.65836714,4.083976723,Female,7
5.375,6.748914038,15.97288437,4.190689992,Male,6
11.83333333,6.752270376,14.85116474,4.170020897,Male,20
5.956521739,5.560681631,12.06817806,4.114012598,Female,5
15.58333333,8.004031508,20.52297339,4.226640145,Female,25
13.6,5.602118821,10.59092357,4.083660968,Female,16
9.545454546,8.396154863,17.23824412,4.254468163,Male,21
40,7.641564441,20.40398312,4.277182974,Female,25
13.65909091,6.315358002,14.07157963,4.164240569,Male,22
12.5,6.309918278,12.00919675,4.059410118,Male,10
10.5,5.075173815,10.73719929,4.076003902,Male,16
15,5.96870756,14.95079844,4.162099069,Female,5
9.333333333,6.520621128,14.07157963,4.145962762,Female,20
15.75,6.131226489,15.31848535,4.151056461,Male,25
15,7.547501683,18.49284143,4.205766628,Female,20
11.4,6.073044534,13.4476017,4.132324825,Female,12
20,6.298949247,14.52360866,4.149590786,Male,20
8.565217391,7.697575347,16.96205289,4.189156331,Female,13
6.1875,6.045005314,14.70953677,4.168324991,Male,7
23.33333333,6.063785209,14.20347286,4.14949077,Male,30
4.3,6.541029999,16.61232102,4.201445829,Male,2
13,7.576609767,15.9727901,4.188189301,Male,13
7.428571429,7.112327445,14.31167001,4.240200649,Male,10
15,6.242223265,13.70816434,4.143779829,Male,15
8.125,6.068425588,13.25210023,4.123665696,Male,11
13,6.00635316,14.56531008,4.16794001,Male,15
25,6.356107661,14.20347286,4.167585999,Male,15
27.5,7.718685495,14.00476366,4.232373496,Male,25
12.71428571,6.548219103,16.05973306,4.190741217,Female,20
12.83333333,6.697034248,12.65836714,4.15890501,Female,50
9.428571429,6.320768294,15.6702501,4.151340077,Female,12
13,7.358193753,20.52297339,4.256260959,Female,5
32.33333333,7.151485464,18.76589138,4.20081238,Female,41
10,7.724446646,17.94991499,4.29532953,Male,10
3.425925926,5.379897354,9.925999685,4.012374483,U,3
11,7.488852956,16.5308441,4.242172877,Female,20
15.28571429,6.866933284,19.30203416,4.213897601,Male,20
14.875,6.418364936,11.12242125,4.100209706,Female,25
6.6,6.56948142,14.43952862,4.173197426,Female,7
5,6.527957918,16.1457906,4.116487924,Female,5
7.692307692,6.802394763,18.30636062,4.212943191,Female,3
8.307692308,6.115892125,13.54342221,4.122938176,Male,10
4.555555556,6.748914038,7.832420382,4.096212879,Male,5
6.363636364,6.522092798,15.9727901,4.171110215,Male,10
4.285714286,6.684611728,15.22334023,4.17064012,Female,5
10.42857143,6.54534966,17.1776034,4.213360422,Female,10
3.181818182,5.33753808,13.4234493,4.150499618,Female,3
20,6.061456919,12.87057521,4.093249856,Female,30
