client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
5761795,24.0,298.0,51.5,M,2.0,46336.17999999999,7.0,7.0
7668656,22.0,271.0,63.5,U,2.0,65852.94,7.0,7.0
7763908,20.0,242.0,24.0,F,2.0,21761.46,4.0,4.0
8359142,20.0,241.0,40.0,F,3.0,88477.51,4.0,4.0
9988406,5.0,67.0,43.5,U,2.0,19959.469999999998,7.0,7.0
8747534,6.0,80.0,47.5,U,2.0,21703.149999999998,1.0,1.0
779104,5.0,68.0,62.0,M,3.0,470520.3,1.0,1.0
3309892,10.0,122.0,52.0,F,2.0,195666.18,5.0,5.0
2517726,9.0,112.0,21.5,F,2.0,31008.229999999996,7.0,7.0
779065,15.0,191.0,55.5,F,2.0,2055577.42,3.0,4.0
904097,12.0,149.0,48.0,U,3.0,41333.32,7.0,7.0
5520093,17.0,208.0,31.0,M,2.0,26642.729999999996,7.0,7.0
3178496,11.0,141.0,25.5,F,2.0,19209.85,7.0,7.0
2344974,8.0,97.0,34.0,M,2.0,81033.84999999999,7.0,7.0
357302,6.0,73.0,36.5,U,2.0,61712.729999999996,3.0,3.0
1812497,5.0,60.0,21.5,U,2.0,41097.91,7.0,7.0
255150,16.0,192.0,46.0,M,2.0,41778.13,6.0,6.0
3736773,16.0,193.0,48.0,F,2.0,115588.68,7.0,7.0
8414869,4.0,58.0,15.5,U,2.0,27075.489999999998,5.0,5.0
703562,10.0,128.0,38.0,M,2.0,229449.27999999997,4.0,4.0
9051090,15.0,186.0,46.0,F,2.0,34656.369999999995,2.0,2.0
6057223,11.0,142.0,29.5,M,3.0,75290.47,1.0,1.0
162101,5.0,64.0,33.5,U,2.0,31108.78,7.0,7.0
4127440,7.0,86.0,17.0,U,2.0,18198.449999999997,5.0,5.0
7682230,5.0,71.0,45.5,M,2.0,105535.49,2.0,2.0
5760256,16.0,202.0,42.5,F,3.0,511435.02999999997,5.0,5.0
4348317,5.0,63.0,27.0,U,3.0,43833.399999999994,7.0,7.0
4492460,8.0,106.0,34.5,U,2.0,17540.109999999997,2.0,2.0
5341404,8.0,105.0,57.5,M,3.0,2012315.91,7.0,7.0
7459482,27.0,334.0,49.5,F,2.0,593272.01,4.0,4.0
8623915,8.0,107.0,69.0,F,3.0,71415.98,6.0,6.0
5012416,8.0,101.0,66.5,U,2.0,68552.28,6.0,6.0
1277612,11.0,135.0,61.5,M,3.0,723212.03,3.0,3.0
7274717,10.0,127.0,25.0,F,2.0,46023.22,1.0,1.0
985216,28.0,341.0,55.5,M,2.0,40739.92,4.0,4.0
5101615,11.0,137.0,61.0,F,2.0,249987.77000000002,2.0,2.0
8005567,9.0,118.0,53.0,M,2.0,96965.14,4.0,4.0
3751955,5.0,65.0,21.0,M,2.0,16885.23,2.0,2.0
377198,9.0,112.0,30.0,M,2.0,19609.379999999997,3.0,3.0
2215238,8.0,100.0,32.5,U,2.0,21223.699999999997,7.0,7.0
7160538,5.0,70.0,17.5,U,2.0,18553.32,3.0,3.0
4959931,5.0,70.0,18.5,U,2.0,32103.660000000003,3.0,3.0
8430670,33.0,406.0,68.5,F,2.0,80859.28,4.0,4.0
879350,18.0,220.0,49.5,M,2.0,156495.83000000002,1.0,1.0
74972,12.0,147.0,34.0,M,2.0,45624.64,3.0,3.0
3664455,6.0,74.0,67.0,U,2.0,510354.17,4.0,4.0
6269082,5.0,64.0,49.5,U,2.0,109300.15,6.0,6.0
1624582,5.0,70.0,53.5,U,2.0,20523.93,3.0,3.0
8235608,10.0,123.0,28.5,M,3.0,167877.71999999997,7.0,7.0
2053645,13.0,163.0,23.5,F,2.0,16080.329999999998,3.0,3.0
2496964,5.0,66.0,48.0,M,2.0,22792.46,6.0,6.0
4392551,5.0,70.0,56.0,U,2.0,18929.589999999997,2.0,2.0
1014430,29.0,353.0,53.0,M,3.0,63436.75,3.0,3.0
2822440,15.0,185.0,58.5,F,2.0,57764.130000000005,5.0,5.0
7692361,18.0,216.0,59.0,F,2.0,959068.05,4.0,4.0
9544903,7.0,89.0,51.5,U,2.0,26722.36,1.0,1.0
6151401,23.0,282.0,16.5,F,3.0,135139.69,4.0,4.0
7775672,23.0,276.0,42.0,F,3.0,17020.159999999996,6.0,6.0
126787,21.0,261.0,69.0,M,3.0,484078.85,5.0,7.0
4781132,17.0,208.0,37.0,F,2.0,107443.31999999999,6.0,6.0
4107899,5.0,64.0,17.0,U,2.0,16354.359999999997,1.0,1.0
7932986,14.0,171.0,27.0,F,2.0,26244.25,2.0,2.0
8320532,7.0,93.0,67.5,M,2.0,145440.15000000002,3.0,3.0
1918609,7.0,88.0,43.5,U,2.0,407838.22,7.0,7.0
4507384,12.0,150.0,42.5,F,2.0,43588.64,1.0,1.0
8185754,8.0,103.0,25.0,U,2.0,24747.449999999997,2.0,2.0
8339769,6.0,82.0,20.5,U,2.0,40965.42999999999,2.0,2.0
2566226,21.0,253.0,48.5,M,2.0,65596.0,7.0,7.0
7958004,15.0,182.0,35.5,M,2.0,32192.429999999993,2.0,2.0
1537205,6.0,77.0,19.0,U,2.0,25432.949999999997,1.0,1.0
1434395,12.0,155.0,44.5,F,2.0,97767.12,4.0,4.0
3232813,27.0,335.0,60.5,M,4.0,488325.79,7.0,7.0
4498673,16.0,203.0,68.0,F,2.0,63643.380000000005,2.0,2.0
1507575,12.0,154.0,66.0,F,2.0,81823.38,7.0,7.0
2231310,18.0,227.0,39.0,M,2.0,128609.51000000001,4.0,4.0
2955904,11.0,142.0,47.0,F,2.0,108783.79,2.0,2.0
8033405,23.0,276.0,73.5,M,5.0,970911.02,7.0,7.0
4479562,21.0,262.0,48.0,F,2.0,22254.46,3.0,4.0
7128315,18.0,221.0,53.5,M,3.0,232388.61,5.0,5.0
1596550,10.0,123.0,64.0,M,2.0,42125.16,4.0,4.0
4586702,8.0,106.0,54.5,U,2.0,32127.019999999997,1.0,1.0
3217288,9.0,108.0,33.0,F,2.0,40200.52,2.0,2.0
4285021,11.0,139.0,63.5,M,2.0,125130.47,5.0,5.0
3588610,8.0,106.0,39.5,M,2.0,45576.72,2.0,2.0
2809883,15.0,190.0,42.5,M,3.0,320195.07999999996,6.0,6.0
8578522,14.0,168.0,49.5,M,2.0,18318.409999999996,5.0,6.0
3307583,17.0,204.0,35.5,M,2.0,43657.46,3.0,3.0
3781892,11.0,133.0,34.0,F,3.0,59564.42,5.0,5.0
1370480,5.0,70.0,25.0,U,2.0,28750.36,1.0,1.0
5720579,16.0,200.0,52.0,F,2.0,14829.16,1.0,1.0
6862890,11.0,142.0,71.0,M,2.0,38423.009999999995,2.0,2.0
2952595,6.0,77.0,24.5,U,3.0,56149.54000000001,5.0,5.0
4249630,12.0,152.0,64.5,M,2.0,82194.08,7.0,7.0
1356798,15.0,190.0,43.0,F,2.0,161763.66999999998,4.0,4.0
7471461,9.0,115.0,57.0,M,2.0,73065.83,2.0,2.0
4882708,6.0,76.0,32.0,U,2.0,42953.7,2.0,2.0
7935237,22.0,274.0,61.0,M,2.0,211532.86,6.0,6.0
4185646,21.0,260.0,56.5,U,2.0,302081.51,6.0,6.0
7376077,21.0,255.0,63.0,M,2.0,94500.15,7.0,7.0
3509504,21.0,255.0,43.5,M,3.0,123444.82,5.0,5.0
4489790,20.0,249.0,31.5,M,3.0,180709.95,6.0,6.0
5188827,18.0,226.0,69.0,F,2.0,65584.95999999999,2.0,3.0
1197156,17.0,207.0,47.5,F,4.0,388371.49,7.0,7.0
1108492,17.0,207.0,16.5,F,2.0,16315.05,3.0,3.0
1005490,17.0,205.0,52.0,M,4.0,149034.87,6.0,6.0
3560340,14.0,172.0,55.5,F,2.0,42544.52,3.0,3.0
7347460,9.0,114.0,33.0,M,2.0,19746.829999999998,3.0,3.0
1145969,5.0,61.0,18.0,U,3.0,77874.0,5.0,5.0
4621567,8.0,103.0,27.5,U,2.0,19604.589999999997,2.0,2.0
254301,16.0,202.0,32.5,M,2.0,80493.31999999999,7.0,7.0
9965230,7.0,88.0,48.0,M,2.0,48646.6,3.0,3.0
7758582,7.0,94.0,49.5,F,3.0,165814.52000000002,7.0,7.0
6260389,7.0,85.0,27.0,U,2.0,22352.949999999997,2.0,2.0
9209428,6.0,73.0,19.0,U,2.0,19359.8,1.0,1.0
6731166,5.0,70.0,21.0,F,2.0,22386.79,5.0,5.0
5647239,7.0,92.0,61.0,U,2.0,93029.91,7.0,7.0
4818374,5.0,70.0,58.5,U,2.0,164953.33000000002,5.0,5.0
2348031,23.0,276.0,45.5,M,5.0,54426.22,2.0,2.0
5478534,21.0,262.0,49.0,M,3.0,408790.83999999997,6.0,6.0
4840608,21.0,261.0,34.0,F,2.0,181200.90000000002,4.0,4.0
456259,21.0,252.0,22.0,F,2.0,73258.38,2.0,2.0
9046973,20.0,251.0,52.0,M,3.0,51110.15,7.0,7.0
4900271,17.0,207.0,71.0,F,2.0,57486.79000000001,6.0,6.0
3951447,6.0,75.0,43.5,M,2.0,30168.979999999996,1.0,1.0
7653260,12.0,144.0,31.5,F,2.0,26465.589999999997,1.0,1.0
5099034,5.0,71.0,38.5,U,2.0,40934.479999999996,4.0,4.0
3815903,8.0,96.0,46.5,U,2.0,14619.57,6.0,6.0
9286126,8.0,100.0,48.0,U,2.0,17178.1,2.0,2.0
2628402,5.0,70.0,42.0,U,2.0,32063.899999999994,7.0,7.0
5462146,5.0,60.0,51.0,U,2.0,35752.33,1.0,1.0
982217,8.0,104.0,35.5,F,2.0,48813.21,7.0,7.0
5372117,13.0,167.0,32.0,M,3.0,158368.65000000002,2.0,2.0
233314,8.0,106.0,31.5,F,2.0,17329.37,1.0,1.0
9984346,7.0,87.0,60.0,U,3.0,111541.44,5.0,5.0
3717566,24.0,294.0,53.0,F,2.0,251293.47999999998,5.0,5.0
2823534,23.0,284.0,53.5,M,2.0,560882.93,3.0,3.0
9701304,20.0,251.0,35.5,F,3.0,290229.41,3.0,3.0
8556428,11.0,141.0,51.5,U,2.0,24009.6,4.0,4.0
4311537,9.0,119.0,69.5,M,3.0,3244645.61,7.0,7.0
8755760,12.0,146.0,57.5,M,2.0,308834.36,1.0,1.0
9676527,7.0,92.0,29.5,U,2.0,24478.949999999997,1.0,1.0
524241,14.0,178.0,71.0,M,2.0,342329.68,7.0,7.0
5473639,4.0,59.0,58.5,U,2.0,129799.23999999999,7.0,7.0
9833317,6.0,75.0,41.5,M,2.0,20307.879999999997,1.0,1.0
8242263,7.0,94.0,48.5,U,2.0,61326.36,7.0,7.0
6563502,6.0,78.0,59.5,U,2.0,28474.699999999997,3.0,4.0
6426013,5.0,71.0,20.5,U,3.0,24439.259999999995,7.0,7.0
4615892,15.0,183.0,29.5,F,2.0,47545.31,5.0,5.0
8951766,10.0,122.0,65.0,U,2.0,51699.659999999996,4.0,5.0
5249817,5.0,66.0,20.5,U,2.0,49156.79,2.0,2.0
4121468,6.0,73.0,18.5,U,2.0,15189.89,2.0,2.0
8396102,21.0,255.0,42.0,U,2.0,157151.19,5.0,5.0
1526142,4.0,56.0,18.5,U,2.0,18890.53,6.0,6.0
6995777,5.0,64.0,48.5,M,2.0,44403.2,3.0,3.0
927653,24.0,294.0,55.0,U,3.0,698742.88,5.0,5.0
8664249,6.0,83.0,38.5,U,2.0,277362.01999999996,2.0,2.0
4295839,14.0,173.0,35.5,M,2.0,15012.009999999998,3.0,3.0
1757511,13.0,164.0,27.0,F,2.0,17547.239999999998,7.0,7.0
7529701,31.0,376.0,62.0,M,2.0,494226.79,7.0,7.0
915701,5.0,69.0,19.5,U,2.0,25736.67,2.0,2.0
7882784,16.0,196.0,32.5,F,2.0,69491.03,6.0,6.0
8717996,10.0,130.0,32.5,M,2.0,46323.53,3.0,3.0
1669757,7.0,95.0,65.5,U,3.0,46028.07,4.0,4.0
631112,14.0,176.0,35.5,M,4.0,103569.97,7.0,7.0
2480341,26.0,317.0,50.0,F,2.0,46776.95,2.0,2.0
2264669,14.0,171.0,27.0,F,2.0,17701.609999999997,7.0,7.0
2999981,10.0,126.0,23.5,F,3.0,58570.75,7.0,7.0
7106551,7.0,84.0,25.5,U,3.0,21390.53,2.0,2.0
4041675,7.0,84.0,21.5,U,2.0,22228.36,1.0,1.0
9315428,11.0,143.0,55.0,M,2.0,79845.87,6.0,6.0
41554,20.0,247.0,47.0,F,2.0,246974.90999999997,2.0,2.0
3432015,6.0,82.0,60.0,U,3.0,568948.55,3.0,3.0
3229413,10.0,128.0,54.0,F,2.0,101114.24,7.0,7.0
1107684,5.0,66.0,41.0,U,2.0,48613.509999999995,1.0,1.0
9586337,21.0,253.0,42.5,M,2.0,91818.59,2.0,2.0
5202544,6.0,82.0,59.5,U,2.0,37042.55,5.0,5.0
2457679,14.0,179.0,70.5,M,2.0,300363.67,7.0,7.0
888614,11.0,134.0,45.5,F,2.0,14936.109999999997,1.0,1.0
5384473,13.0,157.0,51.5,F,2.0,197914.46999999997,1.0,1.0
8743606,10.0,126.0,45.5,U,3.0,42673.03999999999,5.0,5.0
8343255,13.0,166.0,59.5,M,3.0,289509.61,4.0,4.0
7964309,15.0,190.0,40.0,M,2.0,55013.42,1.0,1.0
2537232,4.0,59.0,46.0,U,2.0,21051.129999999997,4.0,4.0
2212460,11.0,143.0,27.5,M,2.0,28603.47,2.0,2.0
5332892,4.0,58.0,49.0,M,2.0,31476.14,7.0,7.0
831941,11.0,134.0,25.5,M,3.0,100049.73,7.0,7.0
4552210,15.0,184.0,55.0,M,2.0,50533.759999999995,7.0,7.0
4479816,13.0,161.0,65.0,M,2.0,585929.0800000001,6.0,6.0
75865,12.0,149.0,22.5,M,2.0,79496.70999999999,5.0,5.0
6598108,8.0,107.0,58.0,M,2.0,126225.72999999998,4.0,4.0
8838883,15.0,187.0,91.5,F,2.0,183695.95,7.0,7.0
6801251,23.0,281.0,44.0,M,3.0,121699.83000000002,6.0,6.0
7492783,23.0,276.0,67.5,M,2.0,468807.95999999996,5.0,5.0
2724424,10.0,123.0,29.5,M,3.0,79762.04,4.0,4.0
2785039,9.0,119.0,78.0,F,3.0,230834.2,7.0,7.0
3896227,10.0,126.0,26.5,F,2.0,37858.74,5.0,5.0
5320148,5.0,63.0,44.0,U,2.0,149883.01,1.0,1.0
7816951,11.0,133.0,32.0,F,2.0,68702.64,3.0,3.0
8040609,6.0,73.0,56.0,U,2.0,34651.25,5.0,5.0
5670846,15.0,187.0,36.5,M,3.0,141345.31,7.0,7.0
395114,9.0,118.0,50.0,F,2.0,94121.59999999999,7.0,7.0
479777,16.0,192.0,69.0,M,4.0,776066.2300000001,7.0,7.0
7940053,13.0,166.0,59.0,F,2.0,21605.629999999997,3.0,3.0
2087862,10.0,125.0,36.0,M,2.0,55720.509999999995,7.0,7.0
8516232,16.0,193.0,59.0,M,2.0,474661.68,6.0,6.0
7040839,20.0,245.0,39.0,M,2.0,68245.08,7.0,7.0
4917336,6.0,78.0,30.0,U,3.0,50052.04,6.0,6.0
2120839,4.0,58.0,28.0,U,2.0,25345.86,1.0,1.0
9628969,13.0,157.0,73.0,F,2.0,128740.43,7.0,7.0
1433241,11.0,142.0,64.0,F,2.0,67002.13,3.0,3.0
9402489,27.0,332.0,64.0,F,2.0,100739.79,7.0,7.0
2794352,31.0,375.0,24.5,M,2.0,21375.14,7.0,7.0
8920153,18.0,216.0,55.5,F,2.0,144268.88,1.0,1.0
2466292,8.0,101.0,20.5,U,2.0,21422.519999999997,1.0,1.0
733557,9.0,110.0,71.0,F,2.0,77009.66,6.0,6.0
9532975,7.0,92.0,25.0,U,2.0,46355.96,3.0,3.0
6552526,6.0,81.0,45.5,U,3.0,88792.69,6.0,6.0
1945676,10.0,131.0,46.0,M,2.0,109231.23,7.0,7.0
6278468,11.0,132.0,33.0,F,2.0,65009.26999999999,3.0,3.0
6903330,16.0,201.0,55.5,F,3.0,1215527.53,7.0,7.0
8738284,7.0,88.0,27.5,U,2.0,64425.5,4.0,4.0
4188504,4.0,57.0,32.5,U,2.0,28360.18,6.0,6.0
5978581,24.0,297.0,52.5,F,2.0,84932.49,2.0,2.0
2917690,8.0,97.0,40.0,U,2.0,207342.32,7.0,7.0
3211536,16.0,200.0,56.5,M,2.0,32155.21,7.0,7.0
5540103,3.0,46.0,28.0,U,2.0,18793.17,3.0,3.0
8756279,9.0,109.0,24.0,M,2.0,15904.579999999998,3.0,3.0
9735644,23.0,280.0,65.5,M,2.0,176978.02999999997,7.0,7.0
8245621,20.0,250.0,48.0,M,3.0,897667.88,7.0,7.0
2986567,19.0,230.0,55.0,F,2.0,296955.85,7.0,7.0
3897448,19.0,228.0,55.5,F,3.0,48045.65,7.0,7.0
5110471,16.0,192.0,48.5,M,2.0,39376.27,1.0,1.0
9952196,4.0,58.0,37.5,U,2.0,51276.46,1.0,1.0
8319007,10.0,127.0,58.0,F,2.0,140388.34,2.0,2.0
5755593,8.0,106.0,24.0,U,2.0,31776.629999999997,7.0,7.0
521610,11.0,142.0,37.0,F,2.0,15816.8,1.0,1.0
6321178,9.0,118.0,27.0,F,2.0,23759.08,1.0,1.0
1069562,19.0,230.0,54.5,M,2.0,69740.54000000001,5.0,5.0
4124574,16.0,197.0,45.5,M,2.0,2425572.13,6.0,6.0
7207143,4.0,49.0,56.5,U,2.0,78663.48,5.0,5.0
4146391,13.0,162.0,64.5,F,2.0,256167.72999999998,7.0,7.0
4411838,16.0,193.0,37.0,M,3.0,97779.59999999999,5.0,5.0
2145345,11.0,133.0,38.0,M,5.0,233628.27000000002,4.0,4.0
4563517,22.0,274.0,61.0,F,3.0,212923.86,6.0,6.0
426907,17.0,210.0,41.0,M,2.0,113077.31999999999,6.0,6.0
1408899,11.0,135.0,49.5,F,2.0,359058.64999999997,6.0,6.0
3231849,15.0,180.0,47.0,M,2.0,112102.01,7.0,7.0
9511355,19.0,238.0,63.0,F,2.0,45884.74,4.0,4.0
1305921,4.0,57.0,18.0,U,2.0,39886.32,2.0,2.0
457573,6.0,81.0,34.5,U,2.0,15304.399999999998,1.0,1.0
1665342,9.0,110.0,22.5,M,2.0,49406.049999999996,1.0,1.0
7494127,5.0,67.0,53.5,U,2.0,22001.229999999996,2.0,2.0
3052620,18.0,216.0,47.5,M,2.0,137562.22999999998,1.0,1.0
1695132,15.0,186.0,48.0,F,2.0,47836.869999999995,7.0,7.0
8688479,15.0,182.0,55.0,F,2.0,320613.05,7.0,7.0
3929277,4.0,50.0,17.0,U,2.0,32058.869999999995,2.0,2.0
4637304,11.0,143.0,61.5,F,2.0,91183.53,4.0,4.0
756819,12.0,154.0,27.5,F,2.0,15086.179999999997,1.0,1.0
6392013,6.0,75.0,54.5,U,2.0,13809.07,3.0,3.0
4901834,28.0,345.0,52.5,M,2.0,80024.5,7.0,7.0
9622199,5.0,60.0,20.5,U,2.0,18947.0,7.0,7.0
7069062,25.0,302.0,23.0,F,2.0,14365.699999999997,3.0,3.0
2102234,24.0,294.0,52.0,M,2.0,773116.7200000001,5.0,5.0
83614,23.0,277.0,68.5,F,4.0,475336.56,6.0,6.0
6499358,22.0,274.0,43.0,F,3.0,172263.39,5.0,5.0
4055438,22.0,271.0,64.0,M,2.0,25824.46,3.0,3.0
9208000,22.0,264.0,58.0,M,2.0,53724.88,3.0,3.0
631462,20.0,245.0,53.5,F,2.0,36927.7,4.0,4.0
1649684,20.0,241.0,58.0,M,3.0,37244.78,5.0,5.0
2976431,9.0,118.0,49.0,F,2.0,19955.05,2.0,2.0
5143507,5.0,66.0,55.5,U,2.0,28444.42,7.0,7.0
7308616,11.0,132.0,59.5,M,2.0,98362.25,6.0,6.0
1275463,8.0,96.0,59.0,U,2.0,19732.67,3.0,3.0
7522103,7.0,94.0,46.0,U,3.0,54911.189999999995,2.0,2.0
9720161,9.0,114.0,64.0,F,2.0,53871.729999999996,6.0,6.0
5062313,27.0,324.0,52.5,M,2.0,319631.89999999997,3.0,3.0
2626753,7.0,94.0,63.0,U,2.0,42296.619999999995,1.0,1.0
2225174,5.0,61.0,22.5,U,2.0,19410.659999999996,3.0,3.0
9280031,15.0,187.0,67.5,F,2.0,20814.019999999997,7.0,7.0
3380115,14.0,179.0,64.0,F,2.0,89357.61,3.0,3.0
8079773,4.0,57.0,45.0,U,2.0,19834.859999999997,3.0,3.0
2442391,8.0,107.0,66.0,F,2.0,94957.45,2.0,2.0
6956410,7.0,91.0,31.0,U,4.0,254561.41999999998,5.0,5.0
1144047,9.0,118.0,79.5,F,2.0,168671.18,3.0,3.0
5189471,29.0,348.0,20.5,M,2.0,22026.21,2.0,3.0
7010174,4.0,56.0,62.0,U,2.0,290268.92,4.0,4.0
70127,7.0,88.0,27.5,U,2.0,29932.18,5.0,5.0
8233920,22.0,264.0,49.0,U,2.0,27584.879999999997,1.0,1.0
8687034,20.0,240.0,41.5,M,2.0,161321.57,7.0,7.0
8947381,18.0,220.0,69.0,F,3.0,37702.0,2.0,2.0
5282171,14.0,171.0,41.5,F,2.0,32376.559999999998,5.0,5.0
1105489,6.0,72.0,22.5,U,2.0,38955.009999999995,2.0,2.0
3213137,15.0,185.0,59.5,F,2.0,75683.95999999999,1.0,1.0
8364334,16.0,194.0,30.5,F,2.0,97877.16,7.0,7.0
8114664,8.0,99.0,62.5,U,2.0,71417.25,5.0,5.0
2331701,9.0,110.0,29.5,F,3.0,35209.619999999995,7.0,7.0
6848506,11.0,140.0,29.0,U,3.0,81579.87,2.0,2.0
5983630,6.0,82.0,18.5,U,3.0,33979.25,7.0,7.0
1572401,4.0,58.0,20.5,F,2.0,26207.86,3.0,3.0
8796820,13.0,166.0,58.0,M,2.0,60607.28,5.0,5.0
2283793,7.0,93.0,18.5,U,2.0,22011.019999999997,1.0,1.0
1429993,5.0,71.0,24.5,U,2.0,40873.28,3.0,3.0
4128849,13.0,160.0,70.5,M,4.0,819646.77,7.0,7.0
9506367,23.0,277.0,21.5,F,3.0,76474.56,3.0,4.0
1878230,21.0,262.0,47.5,F,4.0,73261.93,7.0,7.0
8173549,17.0,204.0,64.5,M,4.0,202668.69,6.0,7.0
37616,10.0,122.0,43.0,M,2.0,193397.66999999998,3.0,3.0
648159,21.0,261.0,51.5,M,2.0,162825.44,5.0,5.0
3669496,9.0,108.0,26.5,M,2.0,37535.52,2.0,2.0
5534580,15.0,180.0,37.0,F,2.0,61376.72,7.0,7.0
5187371,12.0,146.0,15.5,F,2.0,56312.73999999999,2.0,2.0
9486277,7.0,88.0,31.5,U,2.0,24055.83,6.0,6.0
2284684,13.0,159.0,53.5,M,2.0,170280.40000000002,3.0,3.0
3069682,5.0,70.0,40.0,U,3.0,20718.539999999997,1.0,1.0
5067951,31.0,372.0,49.5,F,2.0,220342.72999999998,2.0,2.0
7743759,10.0,120.0,27.0,M,2.0,74953.23,2.0,2.0
2444346,7.0,95.0,43.5,U,2.0,20604.73,6.0,6.0
3831592,6.0,72.0,23.5,U,2.0,26035.739999999998,2.0,2.0
2163220,5.0,70.0,26.0,U,2.0,23392.43,1.0,1.0
8811261,7.0,89.0,44.5,U,2.0,86916.88,7.0,7.0
8941793,6.0,75.0,43.5,M,2.0,13869.239999999998,6.0,6.0
6472049,13.0,157.0,36.5,M,3.0,227452.47999999998,2.0,2.0
7899583,24.0,293.0,52.5,M,4.0,346767.92,4.0,4.0
9544242,20.0,241.0,46.0,F,2.0,89092.97,4.0,4.0
8407163,20.0,240.0,54.0,F,3.0,63006.31,3.0,3.0
7185148,18.0,226.0,44.5,M,4.0,2974350.94,7.0,7.0
1098772,5.0,71.0,26.0,U,2.0,47121.89,3.0,3.0
713641,11.0,143.0,51.0,F,2.0,31944.369999999995,6.0,6.0
9429163,11.0,138.0,24.0,U,2.0,27571.97,7.0,7.0
9521523,4.0,56.0,27.5,U,2.0,16031.859999999997,1.0,1.0
7384844,5.0,64.0,16.5,U,4.0,78989.43,7.0,7.0
4719058,6.0,79.0,40.0,U,2.0,204845.99,6.0,6.0
2169779,12.0,150.0,45.0,F,2.0,80046.78,1.0,1.0
669846,16.0,198.0,61.5,F,2.0,24202.96,3.0,4.0
1923543,10.0,120.0,25.5,F,2.0,90565.81,6.0,6.0
5038038,21.0,263.0,53.5,M,2.0,132510.72999999998,6.0,6.0
6731994,12.0,150.0,35.0,M,4.0,647376.52,7.0,7.0
3614651,7.0,92.0,34.5,U,2.0,38895.92999999999,2.0,2.0
7637640,12.0,147.0,71.0,F,2.0,39690.75,1.0,1.0
7528251,28.0,338.0,72.5,M,3.0,35853.369999999995,4.0,4.0
9235746,15.0,182.0,39.5,F,2.0,33099.81,1.0,1.0
5759494,6.0,83.0,53.5,U,2.0,1243012.48,4.0,5.0
2459161,6.0,73.0,52.5,F,2.0,44666.08,3.0,3.0
5868481,24.0,293.0,16.5,U,2.0,29145.53,1.0,1.0
4200468,22.0,271.0,46.5,F,2.0,42639.77,4.0,4.0
7254307,20.0,248.0,68.5,M,2.0,18963.32,7.0,7.0
4058378,19.0,232.0,74.0,M,2.0,27362.97,2.0,2.0
4045441,17.0,214.0,43.5,F,2.0,105359.17,2.0,2.0
7363401,11.0,140.0,57.0,F,2.0,14321.669999999998,1.0,1.0
6401974,12.0,151.0,22.5,F,2.0,19381.589999999997,5.0,5.0
1539053,13.0,166.0,48.5,F,2.0,33004.759999999995,4.0,4.0
9437287,11.0,138.0,25.5,M,2.0,33566.21,7.0,7.0
2920570,16.0,192.0,59.5,M,5.0,2753135.4699999997,6.0,6.0
3672720,6.0,76.0,19.0,U,2.0,21227.55,4.0,4.0
2200153,6.0,80.0,55.0,U,2.0,50746.53,7.0,7.0
8641021,6.0,79.0,32.0,F,5.0,113302.34,7.0,7.0
9087703,11.0,143.0,34.5,F,2.0,66770.44,7.0,7.0
9387693,5.0,60.0,60.0,U,2.0,62300.17,3.0,3.0
896270,8.0,96.0,27.5,U,3.0,79997.68,7.0,7.0
154921,6.0,78.0,58.0,U,2.0,18383.89,7.0,7.0
4010800,6.0,78.0,20.5,U,2.0,51622.02,6.0,6.0
3092827,6.0,82.0,20.5,U,2.0,20792.93,3.0,3.0
5768968,5.0,69.0,19.5,U,2.0,19329.059999999998,3.0,3.0
3044451,11.0,140.0,24.5,M,2.0,19686.92,7.0,7.0
4580253,12.0,154.0,28.5,F,2.0,56938.259999999995,3.0,3.0
3794087,6.0,75.0,58.5,M,2.0,641715.54,7.0,7.0
2425083,28.0,342.0,55.5,M,3.0,1444036.92,7.0,7.0
6186345,20.0,243.0,51.0,M,2.0,35408.63,7.0,7.0
3450416,6.0,76.0,25.5,U,3.0,51838.22,7.0,7.0
2640467,5.0,66.0,61.5,M,3.0,104332.38,7.0,7.0
1102004,23.0,278.0,38.5,F,3.0,101378.45999999999,7.0,7.0
995680,19.0,230.0,29.5,F,3.0,296301.19,7.0,7.0
2438573,5.0,70.0,23.0,M,2.0,28362.309999999998,2.0,2.0
6786189,5.0,66.0,25.5,U,2.0,16054.289999999997,2.0,2.0
4601039,27.0,332.0,56.5,M,6.0,1528071.48,7.0,7.0
6358805,7.0,95.0,66.5,U,2.0,173859.52000000002,7.0,7.0
1218752,17.0,214.0,72.0,F,2.0,41573.41,4.0,4.0
6519361,27.0,329.0,59.5,M,2.0,210692.91999999998,1.0,1.0
5852271,27.0,333.0,22.5,F,3.0,33462.91,1.0,1.0
2303640,26.0,318.0,71.5,M,3.0,923322.7300000001,7.0,7.0
2681527,5.0,65.0,30.0,U,3.0,115884.48,3.0,3.0
588844,10.0,128.0,69.0,F,2.0,50755.53,1.0,1.0
601774,7.0,95.0,54.5,U,2.0,61139.16,4.0,4.0
2501764,6.0,80.0,26.0,U,2.0,27430.649999999994,4.0,4.0
8464254,15.0,189.0,56.0,F,2.0,79962.0,5.0,5.0
6530302,13.0,166.0,38.5,M,2.0,144186.09999999998,3.0,3.0
