,client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
61121,2380752,14.0,179.0,23.0,F,2.0,29958.41,4.0,4.0
61122,9755938,7.0,85.0,36.5,U,2.0,34176.77,1.0,1.0
61123,1716213,14.0,179.0,35.0,M,2.0,28532.92,2.0,2.0
61124,7274607,23.0,287.0,50.5,F,2.0,58493.54000000001,2.0,2.0
61125,4842880,18.0,222.0,51.5,M,4.0,519260.59,7.0,7.0
61126,5911438,13.0,166.0,55.5,M,2.0,132489.52000000002,6.0,6.0
61127,4107878,12.0,152.0,26.0,F,2.0,57895.15,5.0,5.0
61128,6806195,7.0,88.0,62.0,U,2.0,16204.859999999995,2.0,2.0
61129,3647241,13.0,167.0,35.5,M,2.0,55002.13,3.0,3.0
61130,8288293,5.0,66.0,58.0,U,2.0,19487.22,4.0,4.0
61131,8974590,10.0,130.0,60.5,F,2.0,345724.07,5.0,5.0
61132,9440866,14.0,173.0,29.0,F,2.0,33856.99,1.0,1.0
61133,2044144,5.0,60.0,22.5,U,2.0,38321.26,6.0,6.0
61134,6359674,13.0,157.0,67.5,M,3.0,504119.33,7.0,7.0
61135,3054555,15.0,181.0,59.0,F,2.0,57719.08,3.0,3.0
61136,8033691,11.0,137.0,30.0,M,4.0,164934.44,7.0,7.0
61137,9723535,7.0,89.0,34.0,U,2.0,26396.46,2.0,2.0
61138,5287925,15.0,189.0,55.0,F,2.0,375737.91,7.0,7.0
61139,5428935,12.0,144.0,68.0,M,2.0,19016.84,7.0,7.0
61140,91462,4.0,58.0,30.0,U,2.0,31794.02,2.0,2.0
61141,5164275,22.0,275.0,43.0,M,2.0,37142.44,2.0,2.0
61142,688559,22.0,269.0,29.0,M,3.0,37057.22,4.0,4.0
61143,7576451,5.0,69.0,46.5,U,2.0,23425.44,2.0,2.0
61144,5539303,14.0,168.0,38.5,M,2.0,23598.119999999995,2.0,2.0
61145,5432680,12.0,150.0,26.5,U,2.0,44788.8,7.0,7.0
61146,6136735,5.0,66.0,19.5,U,2.0,36919.06,2.0,2.0
61147,2192174,5.0,71.0,25.0,F,2.0,41751.32,5.0,6.0
61148,8412125,8.0,107.0,42.0,M,2.0,29373.93,3.0,3.0
61149,3805699,16.0,202.0,74.0,M,2.0,54949.32,7.0,7.0
61150,7225939,6.0,75.0,26.5,M,2.0,16545.85,2.0,2.0
61151,3328284,5.0,68.0,35.0,M,2.0,61786.01,4.0,4.0
61152,3115675,15.0,184.0,49.5,M,2.0,92412.47,7.0,7.0
61153,3972966,15.0,190.0,60.5,M,3.0,279921.02,6.0,6.0
61154,449567,9.0,115.0,33.5,F,2.0,104887.5,2.0,2.0
61155,8574677,4.0,58.0,27.5,U,2.0,40423.65,1.0,1.0
61156,319006,10.0,120.0,22.5,F,2.0,57341.69,2.0,2.0
61157,3454687,5.0,61.0,57.5,U,2.0,51452.78,1.0,1.0
61158,5562307,5.0,60.0,23.5,U,3.0,148261.14,6.0,6.0
61159,9139622,20.0,250.0,43.5,M,2.0,24228.36,4.0,4.0
61160,9533046,6.0,75.0,32.5,U,4.0,287980.15,3.0,3.0
61161,584123,9.0,119.0,34.5,F,2.0,24905.8,2.0,2.0
61162,3572086,12.0,145.0,60.5,M,2.0,129671.37,2.0,2.0
61163,2217924,4.0,59.0,21.5,F,2.0,23858.38,6.0,6.0
61164,5357811,10.0,126.0,23.5,M,3.0,36443.41,7.0,7.0
61165,7364414,29.0,352.0,48.5,F,2.0,35512.399999999994,2.0,2.0
61166,2251131,14.0,179.0,70.5,M,2.0,264609.78,7.0,7.0
61167,8106301,13.0,166.0,45.5,F,2.0,46618.56,2.0,2.0
61168,6284859,6.0,81.0,48.0,U,2.0,108433.72,6.0,6.0
61169,5754834,5.0,68.0,35.5,F,2.0,21757.49,3.0,3.0
61170,1703415,21.0,252.0,56.5,M,2.0,160660.15000000002,6.0,6.0
61171,4036764,13.0,157.0,66.5,U,2.0,355190.45,7.0,7.0
61172,6211658,6.0,74.0,25.5,U,3.0,49076.91,7.0,7.0
61173,5363951,26.0,318.0,52.5,F,4.0,408554.47,6.0,6.0
61174,4183014,7.0,93.0,52.0,U,2.0,64859.41,7.0,7.0
61175,846562,27.0,335.0,20.0,U,2.0,17637.6,3.0,3.0
61176,7803130,9.0,108.0,57.5,M,2.0,67626.03,1.0,1.0
61177,5010593,29.0,349.0,23.5,F,2.0,36048.03,3.0,3.0
61178,2780200,6.0,79.0,85.0,U,2.0,193473.67,4.0,4.0
61179,5978904,4.0,59.0,25.0,F,2.0,146915.75,6.0,6.0
61180,9069825,11.0,143.0,29.0,F,2.0,21050.67,4.0,4.0
61181,5135086,13.0,167.0,24.5,M,2.0,35551.81,3.0,3.0
61182,9721756,17.0,210.0,54.0,M,2.0,428957.33,7.0,7.0
61183,7586851,5.0,60.0,62.5,U,2.0,1821353.62,7.0,7.0
61184,4195507,4.0,58.0,38.5,U,3.0,41832.67,3.0,3.0
61185,7308038,7.0,84.0,27.0,U,2.0,25739.63,1.0,1.0
61186,3719565,12.0,144.0,40.5,M,2.0,154915.01,7.0,7.0
61187,8619235,6.0,79.0,19.0,U,2.0,44337.95,1.0,1.0
61188,7226312,11.0,133.0,30.5,M,2.0,83891.70999999999,4.0,4.0
61189,6249949,14.0,178.0,24.5,F,2.0,48937.05,3.0,3.0
61190,295553,13.0,160.0,62.5,M,2.0,17229.659999999996,4.0,4.0
61191,749007,6.0,73.0,35.0,U,2.0,317927.79,5.0,5.0
61192,4876938,24.0,292.0,38.5,F,4.0,134028.19,7.0,7.0
61193,3008427,21.0,262.0,58.5,F,2.0,63300.26999999999,2.0,2.0
61194,9587438,21.0,259.0,50.0,M,3.0,44261.38,7.0,7.0
61195,6736922,20.0,251.0,40.5,M,2.0,41998.179999999986,7.0,7.0
61196,4795272,15.0,189.0,38.5,M,2.0,167628.96999999994,2.0,2.0
61197,615008,8.0,107.0,28.0,F,2.0,37389.77,7.0,7.0
61198,1751347,4.0,58.0,29.5,U,2.0,37162.91,4.0,4.0
61199,6312032,16.0,195.0,47.0,M,3.0,149435.74,5.0,5.0
61200,3550083,27.0,324.0,61.0,M,2.0,87260.43,1.0,1.0
61201,2766506,9.0,118.0,56.0,M,2.0,23943.58,2.0,2.0
61202,318730,7.0,85.0,53.0,U,2.0,77253.88,1.0,1.0
61203,6666607,11.0,139.0,38.0,M,3.0,155883.28999999998,7.0,7.0
61204,4628816,6.0,75.0,19.5,U,3.0,81505.06,4.0,4.0
61205,8953472,8.0,96.0,26.5,U,2.0,36705.92,2.0,2.0
61206,5785265,27.0,327.0,65.5,F,3.0,2147808.14,2.0,3.0
61207,414990,4.0,59.0,58.0,U,2.0,40430.83,3.0,3.0
61208,5210094,14.0,174.0,42.5,F,2.0,18437.17,4.0,4.0
61209,9085259,11.0,136.0,40.0,F,2.0,105693.7,6.0,6.0
61210,3324097,24.0,288.0,71.0,F,2.0,112345.74,2.0,2.0
61211,7688178,23.0,283.0,64.5,M,3.0,442059.49,4.0,4.0
61212,411452,22.0,273.0,52.5,M,2.0,435638.21,7.0,7.0
61213,8880696,19.0,237.0,43.0,M,3.0,140832.09999999998,4.0,4.0
61214,1642974,15.0,190.0,62.0,M,2.0,155165.08000000002,4.0,4.0
61215,5363438,8.0,106.0,58.5,F,2.0,61569.28,1.0,1.0
61216,5108717,16.0,200.0,58.5,M,2.0,17305.1,1.0,1.0
61217,979527,9.0,109.0,48.0,F,2.0,46493.26,2.0,2.0
61218,195323,18.0,221.0,52.5,F,2.0,13806.37,7.0,7.0
61219,5159707,4.0,58.0,45.5,U,2.0,38186.06,3.0,3.0
61220,6370993,14.0,178.0,54.0,M,3.0,2298129.84,3.0,3.0
61221,9540494,5.0,71.0,18.5,U,2.0,30253.52,5.0,5.0
61222,8912020,7.0,84.0,26.5,U,2.0,44955.46,2.0,2.0
61223,2145180,8.0,96.0,21.5,U,2.0,138565.28,6.0,6.0
61224,6347253,15.0,191.0,59.5,M,2.0,74263.35,1.0,1.0
61225,5617750,15.0,190.0,47.5,M,2.0,28488.28,1.0,1.0
61226,2299120,16.0,195.0,47.0,F,4.0,586917.51,3.0,3.0
61227,7481260,13.0,161.0,31.0,M,2.0,116246.69,2.0,2.0
61228,2664966,13.0,157.0,68.5,M,2.0,49180.23,3.0,3.0
61229,3397232,17.0,214.0,41.0,U,3.0,46619.93,7.0,7.0
61230,2100963,14.0,174.0,36.0,M,2.0,18584.65,2.0,2.0
61231,9111678,6.0,77.0,52.5,U,2.0,652565.86,7.0,7.0
61232,870311,16.0,196.0,30.5,M,2.0,102747.15,4.0,4.0
61233,1618582,5.0,61.0,35.0,M,2.0,46481.3,6.0,6.0
61234,855755,8.0,107.0,26.5,F,2.0,72170.29000000001,7.0,7.0
61235,6202023,9.0,117.0,49.0,F,2.0,111826.92,3.0,3.0
61236,7161326,8.0,106.0,55.0,M,2.0,46295.17999999999,1.0,1.0
61237,2915853,6.0,72.0,26.0,U,2.0,22819.48,2.0,2.0
61238,6009931,13.0,166.0,38.0,M,2.0,46774.3,6.0,6.0
61239,6825940,15.0,182.0,39.5,F,2.0,40948.65,7.0,7.0
61240,2927180,13.0,167.0,61.0,M,2.0,30924.99,3.0,3.0
61241,471158,9.0,119.0,60.0,F,2.0,17341.12,1.0,1.0
61242,2668318,10.0,127.0,40.5,F,2.0,31280.039999999994,5.0,5.0
61243,4644372,28.0,346.0,51.0,F,2.0,197816.58,6.0,6.0
61244,9007103,6.0,76.0,68.0,U,2.0,22981.69,4.0,4.0
61245,9068569,6.0,74.0,55.5,M,2.0,55740.31,3.0,4.0
61246,4416722,12.0,153.0,26.0,M,2.0,22299.0,6.0,6.0
61247,9061429,6.0,80.0,20.5,U,2.0,87795.91,5.0,5.0
61248,6738700,5.0,71.0,25.5,U,3.0,191456.99,2.0,3.0
61249,9865460,11.0,141.0,61.0,F,2.0,289010.01,4.0,4.0
61250,1630264,29.0,350.0,48.5,M,4.0,404804.3,6.0,6.0
61251,6611137,12.0,146.0,53.5,F,2.0,22553.53,1.0,1.0
61252,2323883,5.0,64.0,52.5,U,2.0,30380.17,6.0,6.0
61253,8952756,13.0,157.0,48.0,U,2.0,177290.45,1.0,1.0
61254,3580109,13.0,163.0,30.5,M,3.0,56062.47,1.0,1.0
61255,3510484,24.0,291.0,53.0,F,2.0,30505.2,3.0,3.0
61256,6262422,21.0,252.0,36.5,F,2.0,112790.61,2.0,2.0
61257,7815980,20.0,250.0,53.5,U,2.0,207475.73,5.0,5.0
61258,9429183,6.0,82.0,31.5,U,2.0,52952.18,3.0,3.0
61259,873035,4.0,52.0,39.5,F,2.0,49403.5,6.0,6.0
61260,2622961,8.0,106.0,30.5,M,2.0,44484.14,1.0,1.0
61261,3208281,6.0,82.0,20.0,U,2.0,70126.07,7.0,7.0
61262,3312441,9.0,109.0,41.5,M,2.0,166538.41999999998,7.0,7.0
61263,7811480,27.0,335.0,20.0,M,2.0,122827.12,7.0,7.0
61264,176935,9.0,108.0,47.5,F,3.0,157436.63,4.0,5.0
61265,1756289,11.0,134.0,37.5,M,2.0,33856.789999999986,1.0,1.0
61266,6572961,15.0,187.0,30.0,F,2.0,42359.039999999986,6.0,6.0
61267,4751421,9.0,113.0,29.0,F,2.0,261909.19,4.0,4.0
61268,8119813,12.0,155.0,29.5,F,2.0,33257.73,7.0,7.0
61269,7563548,6.0,74.0,23.0,U,2.0,18461.84,5.0,5.0
61270,3778117,8.0,103.0,19.0,U,3.0,33454.32,6.0,6.0
61271,6363905,14.0,169.0,41.0,F,2.0,56350.91,4.0,4.0
61272,7525129,33.0,406.0,68.0,F,2.0,28374.03,3.0,3.0
61273,3392516,8.0,101.0,41.0,U,2.0,32283.789999999994,3.0,3.0
61274,6416922,13.0,157.0,20.5,M,2.0,41297.6,1.0,2.0
61275,3416819,4.0,59.0,21.5,U,3.0,58839.82000000001,5.0,5.0
61276,1452942,5.0,65.0,31.5,U,2.0,21745.41,4.0,4.0
61277,5242629,6.0,81.0,40.5,U,2.0,289246.79,5.0,5.0
61278,3250056,6.0,82.0,36.5,U,2.0,25682.22,5.0,5.0
61279,6330893,15.0,180.0,40.0,F,2.0,62256.01,4.0,4.0
61280,8011593,10.0,124.0,57.0,M,2.0,95309.27,1.0,1.0
61281,4496228,11.0,136.0,66.0,F,2.0,45405.3,3.0,3.0
61282,6615497,16.0,195.0,38.5,M,2.0,67500.43,2.0,2.0
61283,732289,13.0,161.0,37.5,M,2.0,55892.81,7.0,7.0
61284,8061747,13.0,156.0,70.0,M,2.0,42927.17,4.0,4.0
61285,2961747,7.0,86.0,48.5,U,2.0,92322.56,2.0,2.0
61286,387152,10.0,128.0,55.5,F,2.0,105647.24,7.0,7.0
61287,7264963,9.0,109.0,19.0,F,3.0,27657.39,7.0,7.0
61288,10434,16.0,194.0,74.0,M,2.0,1371542.37,1.0,2.0
61289,2374968,5.0,68.0,29.5,U,3.0,240498.19,5.0,5.0
61290,9616518,13.0,156.0,25.5,M,2.0,71645.62,1.0,1.0
61291,7080264,8.0,107.0,56.5,M,2.0,38874.65,2.0,2.0
61292,801948,11.0,143.0,31.5,F,2.0,109883.24,4.0,4.0
61293,5838698,20.0,251.0,71.5,F,3.0,272911.7,7.0,7.0
61294,3018040,20.0,250.0,38.0,U,2.0,118260.31,2.0,2.0
61295,5217527,19.0,231.0,50.0,F,3.0,64644.37,4.0,4.0
61296,2609035,9.0,118.0,51.0,F,2.0,32702.24,1.0,1.0
61297,3275077,15.0,190.0,49.0,F,3.0,35941.11,3.0,3.0
61298,4182582,11.0,143.0,37.0,F,2.0,55824.67,7.0,7.0
61299,4602831,16.0,192.0,55.0,M,2.0,41195.01,7.0,7.0
61300,1690677,6.0,75.0,16.0,U,2.0,24744.14,3.0,3.0
61301,7375366,7.0,85.0,41.5,U,3.0,22211.81,3.0,3.0
61302,4166599,31.0,376.0,51.0,M,3.0,453049.76,6.0,6.0
61303,6485414,13.0,157.0,28.0,M,2.0,78179.16,7.0,7.0
61304,1369442,15.0,191.0,58.5,F,2.0,85103.4,2.0,2.0
61305,437253,20.0,241.0,52.5,F,3.0,23981.3,7.0,7.0
61306,9293007,13.0,166.0,46.0,M,2.0,60800.32000000001,1.0,1.0
61307,6638573,6.0,72.0,27.5,U,2.0,26954.36,4.0,4.0
61308,9066962,4.0,59.0,45.5,U,2.0,38928.12,1.0,1.0
61309,6247666,15.0,191.0,50.0,M,2.0,30348.19,5.0,5.0
61310,6055297,15.0,190.0,30.5,M,2.0,41674.95,2.0,2.0
61311,3234902,24.0,299.0,63.0,F,2.0,19141.94,2.0,2.0
61312,6229314,20.0,243.0,54.5,M,3.0,645427.89,7.0,7.0
61313,222273,19.0,238.0,58.5,M,3.0,177284.68,6.0,6.0
61314,4055639,19.0,234.0,56.5,F,3.0,73218.03,3.0,3.0
61315,6712065,9.0,108.0,20.0,F,2.0,19121.75,3.0,3.0
61316,260570,4.0,59.0,26.0,U,2.0,32579.910000000003,1.0,1.0
61317,7348729,7.0,91.0,57.0,F,3.0,73680.47,3.0,6.0
61318,4407790,7.0,92.0,28.0,U,2.0,16916.94,7.0,7.0
61319,5967847,6.0,72.0,31.5,U,2.0,32317.73,5.0,5.0
61320,4892969,4.0,53.0,53.0,U,2.0,68997.91,3.0,3.0
61321,6650569,11.0,136.0,62.5,M,2.0,17587.19,3.0,3.0
61322,3005521,28.0,339.0,59.5,M,3.0,262745.21,7.0,7.0
61323,4192470,8.0,105.0,41.0,M,2.0,20657.31,6.0,6.0
61324,828964,10.0,131.0,42.5,M,2.0,59577.45,4.0,4.0
61325,216741,4.0,59.0,27.5,U,2.0,658056.4500000001,6.0,6.0
61326,8332865,26.0,317.0,21.5,F,3.0,23794.69,2.0,2.0
61327,5931708,23.0,285.0,87.5,F,2.0,60232.76,3.0,3.0
61328,8663194,22.0,270.0,37.5,F,3.0,44759.58,4.0,4.0
61329,2344307,15.0,191.0,52.0,F,3.0,167635.87,6.0,6.0
61330,2039272,14.0,179.0,61.0,M,2.0,36330.15,5.0,5.0
61331,4858219,5.0,68.0,24.5,U,2.0,51739.51,5.0,5.0
61332,7334283,4.0,58.0,41.5,U,2.0,27157.93,7.0,7.0
61333,9264658,15.0,189.0,46.0,M,2.0,39072.98,2.0,2.0
61334,5820852,12.0,154.0,55.5,F,2.0,103182.18,6.0,6.0
61335,5356625,33.0,396.0,57.5,F,2.0,142361.33000000002,4.0,4.0
61336,8547904,8.0,98.0,61.0,U,3.0,410123.72,7.0,7.0
61337,7556259,6.0,78.0,16.5,U,2.0,17700.3,1.0,1.0
61338,2604994,15.0,182.0,48.5,M,2.0,50701.9,3.0,3.0
61339,9357934,9.0,111.0,54.0,F,2.0,58741.09,3.0,3.0
61340,7318630,5.0,71.0,72.5,U,2.0,42069.37,6.0,6.0
61341,3774912,11.0,140.0,41.0,F,2.0,58303.72,4.0,4.0
61342,3492589,11.0,141.0,50.5,M,3.0,124327.25,3.0,3.0
61343,4639583,32.0,391.0,73.5,F,2.0,139428.78,6.0,6.0
61344,6949146,9.0,109.0,45.0,F,2.0,64942.70999999999,7.0,7.0
61345,7567971,33.0,403.0,27.0,M,2.0,25650.22,3.0,3.0
61346,2468883,5.0,65.0,20.5,U,2.0,33668.7,1.0,1.0
61347,7635355,16.0,192.0,66.5,M,3.0,507512.75,7.0,7.0
61348,9037753,28.0,336.0,74.0,F,2.0,356352.41,3.0,3.0
61349,3660060,4.0,58.0,47.5,U,2.0,30141.17,5.0,5.0
61350,320445,13.0,160.0,29.0,M,2.0,40613.71,3.0,4.0
61351,3070065,4.0,58.0,17.5,U,2.0,15750.509999999998,2.0,2.0
61352,6912264,4.0,56.0,19.0,U,4.0,36048.16,7.0,7.0
61353,9050715,28.0,345.0,67.0,F,3.0,1345102.79,3.0,6.0
61354,4702085,21.0,255.0,73.0,M,2.0,209575.17,7.0,7.0
61355,3124178,19.0,236.0,66.5,F,2.0,37888.49,1.0,1.0
61356,1340555,6.0,73.0,17.5,U,2.0,35183.09,7.0,7.0
61357,2129340,13.0,162.0,71.5,M,2.0,17569.109999999993,2.0,2.0
61358,909557,8.0,106.0,43.0,F,2.0,53676.52,4.0,4.0
61359,8930975,7.0,92.0,73.0,U,2.0,185247.09000000003,4.0,4.0
61360,2726608,6.0,82.0,50.0,U,2.0,408469.44,2.0,2.0
61361,2025921,12.0,149.0,26.5,M,2.0,85742.18,7.0,7.0
61362,2633149,5.0,70.0,22.5,U,2.0,21625.07,1.0,1.0
61363,2934278,5.0,62.0,62.5,U,2.0,141822.41999999998,7.0,7.0
61364,1449893,12.0,149.0,67.5,M,2.0,441695.98,5.0,5.0
61365,3142742,6.0,77.0,38.0,U,2.0,295636.32,5.0,5.0
61366,1416053,10.0,121.0,64.0,F,2.0,91483.24,2.0,2.0
61367,668111,14.0,179.0,39.5,M,3.0,127201.41,7.0,7.0
61368,1831832,17.0,207.0,54.0,F,2.0,18752.95,2.0,2.0
61369,8526269,21.0,260.0,61.5,M,2.0,1071044.63,5.0,5.0
61370,4713784,15.0,191.0,48.5,M,2.0,28038.009999999995,1.0,1.0
61371,1137590,15.0,186.0,39.0,M,2.0,41857.59,2.0,2.0
61372,4319659,11.0,142.0,36.0,F,2.0,52387.91,1.0,1.0
61373,1858473,6.0,72.0,26.5,U,2.0,21837.05,4.0,4.0
61374,6593366,9.0,119.0,24.5,F,2.0,52653.49,7.0,7.0
61375,8642620,4.0,56.0,47.0,F,2.0,22191.36,5.0,5.0
61376,5222358,12.0,153.0,25.0,F,4.0,96584.32,6.0,6.0
61377,6458564,27.0,333.0,80.5,U,2.0,333873.26,2.0,2.0
61378,2160397,8.0,97.0,34.0,U,2.0,172367.02000000002,4.0,4.0
61379,4041169,16.0,193.0,32.5,F,2.0,19943.88,1.0,1.0
61380,3780349,9.0,112.0,32.5,M,2.0,36634.73,2.0,2.0
61381,9864258,5.0,65.0,61.5,U,2.0,192244.19,3.0,3.0
61382,3819382,18.0,216.0,50.0,M,2.0,73330.84,7.0,7.0
61383,6596340,16.0,203.0,60.0,F,3.0,44623.61,5.0,5.0
61384,3749673,6.0,73.0,15.5,U,2.0,37271.32,2.0,2.0
61385,1318532,11.0,141.0,52.5,M,2.0,95909.63,1.0,1.0
61386,8216549,19.0,233.0,34.5,F,2.0,109280.14,3.0,3.0
61387,1968126,22.0,272.0,52.0,M,2.0,57590.2,1.0,1.0
61388,6295706,23.0,277.0,65.0,F,2.0,21899.75,4.0,4.0
61389,4667870,18.0,226.0,68.5,F,3.0,369205.63,7.0,7.0
61390,2799182,17.0,208.0,44.0,M,3.0,411568.63,7.0,7.0
61391,9268321,16.0,194.0,34.0,F,2.0,102466.85,1.0,2.0
61392,7559116,18.0,220.0,58.0,F,2.0,129558.32,1.0,1.0
61393,1537385,7.0,90.0,57.5,U,2.0,25452.22,1.0,1.0
61394,6945264,8.0,107.0,31.0,F,3.0,75045.18,6.0,6.0
61395,3776158,22.0,275.0,51.5,F,2.0,185470.68,4.0,4.0
61396,6316011,13.0,158.0,32.5,M,2.0,18057.56,3.0,3.0
61397,4969340,11.0,142.0,53.5,F,2.0,77870.01,4.0,4.0
61398,8069707,5.0,70.0,20.0,U,2.0,27122.82,6.0,6.0
61399,884308,8.0,107.0,39.0,M,2.0,286908.97,2.0,2.0
61400,3434312,8.0,104.0,23.5,M,2.0,29570.009999999995,7.0,7.0
61401,3393358,5.0,69.0,30.0,U,2.0,37083.25,3.0,3.0
61402,9748163,4.0,58.0,23.5,U,3.0,33855.28,3.0,3.0
61403,5516763,12.0,154.0,62.5,U,2.0,35876.27,1.0,1.0
61404,2903615,5.0,69.0,33.5,U,2.0,101857.17,7.0,7.0
61405,9114993,10.0,131.0,46.0,M,2.0,128852.26,5.0,5.0
61406,194602,23.0,285.0,66.5,M,4.0,337856.82,5.0,5.0
61407,4754605,23.0,277.0,22.5,F,2.0,22582.86,1.0,1.0
61408,5568573,22.0,264.0,62.0,F,3.0,280546.7,7.0,7.0
61409,9291746,20.0,241.0,52.0,M,3.0,423602.98,7.0,7.0
61410,7763485,32.0,392.0,56.5,M,2.0,35466.28,3.0,3.0
61411,8320255,23.0,285.0,63.5,F,2.0,34434.35,4.0,4.0
61412,3560124,11.0,140.0,47.5,M,2.0,53708.98,2.0,2.0
61413,7678427,27.0,324.0,51.5,F,2.0,113359.45,7.0,7.0
61414,9738652,12.0,148.0,27.0,M,2.0,56136.34,4.0,4.0
61415,3958328,7.0,86.0,60.0,U,2.0,25418.96,4.0,4.0
61416,3218294,14.0,179.0,68.5,F,3.0,128261.93,7.0,7.0
61417,6665412,6.0,73.0,44.0,U,2.0,46147.88,4.0,4.0
61418,3321676,11.0,132.0,30.5,F,2.0,36596.19,7.0,7.0
61419,1249833,27.0,324.0,53.0,M,2.0,251495.43,2.0,2.0
61420,6138081,5.0,70.0,44.5,U,2.0,35312.24,4.0,4.0
61421,3075879,7.0,89.0,54.0,U,2.0,69005.93,7.0,7.0
61422,5887681,5.0,70.0,48.5,U,2.0,17653.35,1.0,1.0
61423,185443,13.0,164.0,35.0,M,2.0,40533.84,3.0,3.0
61424,7376712,4.0,48.0,60.5,U,2.0,245956.32,7.0,7.0
61425,1625833,14.0,177.0,46.5,M,2.0,43277.65,2.0,2.0
61426,6949513,15.0,189.0,31.5,F,2.0,53019.18,5.0,5.0
61427,7275155,22.0,269.0,49.0,F,3.0,92219.77,5.0,5.0
61428,345953,20.0,242.0,47.5,M,3.0,98095.34,7.0,7.0
61429,7040387,12.0,150.0,24.5,M,2.0,87962.55,2.0,2.0
61430,3252245,29.0,358.0,53.5,M,3.0,711513.9600000002,7.0,7.0
61431,4368573,34.0,418.0,64.0,M,2.0,58595.62,3.0,3.0
61432,517907,9.0,116.0,59.5,M,2.0,81114.2,2.0,2.0
61433,401114,15.0,182.0,43.5,F,2.0,101424.1,7.0,7.0
61434,5807453,12.0,154.0,61.5,F,2.0,55105.15,1.0,1.0
61435,1239642,18.0,225.0,48.0,M,2.0,160080.43,3.0,4.0
61436,2371725,9.0,118.0,55.5,M,2.0,64916.69,1.0,1.0
61437,5064377,15.0,180.0,55.5,F,2.0,113100.73,3.0,3.0
61438,1146413,5.0,60.0,16.5,U,2.0,15062.259999999998,7.0,7.0
61439,1485336,9.0,111.0,31.5,F,2.0,26009.75,2.0,2.0
61440,3300678,5.0,71.0,63.0,U,2.0,58105.34,4.0,4.0
61441,1340623,13.0,166.0,35.0,M,2.0,121709.49,2.0,2.0
61442,8828708,9.0,108.0,43.5,F,2.0,76416.28,3.0,3.0
61443,823328,29.0,349.0,66.5,M,3.0,489199.4,5.0,5.0
61444,8017549,4.0,53.0,50.0,U,2.0,21368.55,2.0,2.0
61445,5458979,21.0,257.0,57.5,F,2.0,24208.02,2.0,2.0
61446,1130023,15.0,189.0,40.5,F,2.0,14111.46,3.0,3.0
61447,8757815,12.0,155.0,60.0,F,2.0,89429.28,1.0,1.0
61448,7801677,25.0,308.0,46.0,F,2.0,24830.41,5.0,5.0
61449,1783344,22.0,270.0,43.5,F,2.0,52846.93,1.0,1.0
61450,3395389,23.0,286.0,20.5,F,2.0,48944.21,6.0,6.0
61451,73690,21.0,259.0,62.0,F,2.0,461055.69,3.0,3.0
61452,4280156,18.0,220.0,18.5,F,3.0,273909.02,5.0,5.0
61453,9497379,6.0,79.0,25.0,U,2.0,50663.98,1.0,2.0
61454,3832071,14.0,178.0,22.0,F,2.0,53238.01,2.0,2.0
61455,576854,7.0,90.0,46.5,U,2.0,45776.46,2.0,2.0
61456,1066250,15.0,189.0,54.0,F,2.0,71311.54000000001,1.0,1.0
61457,9722999,12.0,145.0,44.5,M,2.0,74566.37,2.0,2.0
61458,4280978,16.0,198.0,52.0,M,2.0,28477.66,3.0,3.0
61459,9439946,7.0,95.0,43.5,U,2.0,62710.78,3.0,3.0
61460,1660538,9.0,108.0,54.0,M,2.0,24111.95,2.0,2.0
61461,5058751,6.0,79.0,25.0,U,2.0,28224.3,1.0,1.0
61462,5729235,14.0,176.0,55.5,M,2.0,35048.38,1.0,1.0
61463,6921148,33.0,406.0,64.0,M,3.0,86229.16,4.0,4.0
61464,8103400,12.0,144.0,39.0,F,2.0,50112.72,6.0,6.0
61465,9805284,11.0,142.0,43.5,M,2.0,69986.09,2.0,2.0
61466,3418061,8.0,97.0,57.5,F,2.0,182293.1,3.0,3.0
61467,5414072,13.0,159.0,36.0,M,2.0,88377.87,6.0,6.0
61468,7224877,5.0,66.0,24.0,F,3.0,26349.06,7.0,7.0
61469,9104399,10.0,124.0,41.0,F,2.0,25182.42,4.0,4.0
61470,9919535,6.0,79.0,55.5,U,3.0,152063.81,5.0,5.0
61471,5245610,6.0,72.0,57.0,U,2.0,105362.13,1.0,1.0
61472,7222853,7.0,86.0,56.0,U,2.0,36905.83,2.0,2.0
61473,8795879,15.0,181.0,49.5,F,2.0,19708.51,1.0,1.0
61474,2002328,31.0,375.0,46.5,F,2.0,53843.9,3.0,3.0
61475,4122408,14.0,169.0,60.5,F,2.0,20617.84,5.0,5.0
61476,4801332,5.0,71.0,36.5,U,3.0,46015.92,1.0,1.0
61477,7117692,21.0,254.0,56.5,F,2.0,17876.489999999998,3.0,3.0
61478,9162377,18.0,221.0,39.0,M,2.0,77647.54000000001,3.0,4.0
61479,3890916,21.0,252.0,49.5,M,2.0,106351.12,2.0,2.0
61480,4692223,10.0,126.0,55.0,F,2.0,123105.69,3.0,3.0
61481,115355,4.0,59.0,35.0,M,2.0,98409.24,1.0,1.0
61482,5296127,6.0,78.0,22.0,U,2.0,15502.059999999998,1.0,1.0
61483,6300068,11.0,137.0,87.5,F,2.0,129096.46,5.0,5.0
61484,6819553,14.0,173.0,40.5,F,2.0,151255.52999999994,4.0,4.0
