,client_id,Variation
44440,2952340,Test
44441,7904644,Control
44442,1255433,Control
44443,6455281,Control
44444,4971695,Control
44445,2829025,Test
44446,3665407,Test
44447,2155956,Control
44448,2677984,Test
44449,4804295,Test
44450,3931346,Test
44451,4468249,Test
44452,8966674,Control
44453,7952166,Control
44454,2900085,Control
44455,5477656,Control
44456,4694711,Control
44457,9650414,Test
44458,7718729,Test
44459,8922772,Control
44460,3601355,Test
44461,2167470,Control
44462,2831475,Control
44463,2580139,Test
44464,2069447,Test
44465,5182613,Control
44466,9105207,Control
44467,6487972,Test
44468,8185189,Test
44469,1667786,Test
44470,9172571,Control
44471,1356678,Test
44472,7081251,Test
44473,2320677,Test
44474,4852798,Control
44475,5859375,Control
44476,1147875,Control
44477,509746,Test
44478,957273,Control
44479,254266,Control
44480,7008709,Test
44481,7313084,Test
44482,1122145,Test
44483,950138,Test
44484,7407505,Test
44485,8877862,Control
44486,9203388,Test
44487,3077646,Test
44488,2033133,Control
44489,9058289,Control
44490,2575418,Control
44491,7348372,Control
44492,522187,Test
44493,602041,Control
44494,3388744,Test
44495,4678867,Test
44496,39004,Test
44497,2637045,Test
44498,4215349,Test
44499,3693854,Control
44500,2660140,Control
44501,9762548,Test
44502,2346854,Control
44503,3081214,Control
44504,7010205,Test
44505,357583,Test
44506,5060980,Test
44507,5200424,Test
44508,6167399,Test
44509,5611511,Test
44510,1538938,Test
44511,8544035,Control
44512,4340466,Test
44513,6981369,Test
44514,8497640,Test
44515,2405811,Test
44516,5904145,Control
44517,598508,Control
44518,3399048,Control
44519,3634758,Control
44520,2352309,Test
44521,3200955,Test
44522,6671677,Test
44523,2523528,Control
44524,6411934,Test
44525,5425186,Test
44526,8847444,Control
44527,3537052,Control
44528,5399082,Control
44529,6944373,Control
44530,6110105,Control
44531,3909321,Test
44532,1944524,Test
44533,3549882,Control
44534,251242,Control
44535,4319168,Test
44536,7185252,Test
44537,5800167,Control
44538,5229511,Control
44539,629268,Test
44540,465525,Test
44541,567050,Test
44542,4856410,Test
44543,8556804,Control
44544,2100725,Test
44545,7620007,Test
44546,2510672,Control
44547,2062588,Control
44548,4770262,Test
44549,2060162,Test
44550,2721185,Test
44551,5728402,Control
44552,7655478,Control
44553,3841361,Control
44554,3216928,Control
44555,4976198,Test
44556,5106413,Control
44557,8108734,Test
44558,6293429,Test
44559,846982,Test
44560,4501347,Test
44561,4569442,Control
44562,8936826,Test
44563,6904502,Test
44564,2599844,Control
44565,3617305,Control
44566,5812215,Test
44567,5226745,Control
44568,660484,Test
44569,3917048,Test
44570,2525328,Test
44571,7661493,Test
44572,2519728,Test
44573,6219218,Control
44574,8907499,Control
44575,2809450,Test
44576,1038609,Control
44577,5322441,Test
44578,3595638,Test
44579,7645447,Control
44580,3159189,Test
44581,4515670,Control
44582,7724739,Control
44583,7336628,Control
44584,4835770,Test
44585,7535494,Test
44586,8771993,Control
44587,8471108,Control
44588,8164319,Test
44589,7736447,Control
44590,8152690,Control
44591,6669562,Test
44592,2538680,Test
44593,7003089,Test
44594,830129,Test
44595,4023916,Control
44596,9244192,Control
44597,2636615,Test
44598,2934470,Control
44599,2033367,Test
44600,6374667,Control
44601,2216224,Test
44602,1928166,Test
44603,655546,Control
44604,6733648,Test
44605,170660,Control
44606,7174211,Test
44607,4701664,Control
44608,9881395,Control
44609,4012121,Test
44610,6277287,Control
44611,529380,Test
44612,3458188,Test
44613,193613,Control
44614,2359280,Test
44615,1258356,Test
44616,9097207,Control
44617,6980026,Control
44618,7252151,Test
44619,235037,Test
44620,793199,Control
44621,298925,Control
44622,2457788,Test
44623,4899603,Test
44624,9650790,Test
44625,38685,Control
44626,807075,Test
44627,863963,Test
44628,204784,Test
44629,4977984,Test
44630,6376224,Test
44631,8294417,Test
44632,2980183,Control
44633,8262294,Test
44634,1252784,Control
44635,5353456,Test
44636,7285582,Test
44637,5714962,Control
44638,3188840,Control
44639,8931606,Control
44640,3478114,Test
44641,7111680,Control
44642,1148153,Test
44643,2082753,Test
44644,3019910,Control
44645,1052179,Test
44646,3047293,Test
44647,7028324,Test
44648,4250732,Control
44649,4792975,Test
44650,2858665,Test
44651,3027610,Test
44652,5022082,Test
44653,4454327,Test
44654,582438,Control
44655,8498312,Control
44656,1777437,Control
44657,1338488,Test
44658,7621250,Control
44659,9342076,Test
44660,1699889,Control
44661,1303067,Test
44662,3133540,Test
44663,4252494,Control
44664,8934566,Control
44665,7508590,Test
44666,7142801,Test
44667,8017988,Test
44668,6928557,Test
44669,3678302,Control
44670,4277536,Test
44671,3992883,Control
44672,1948381,Test
44673,3860579,Test
44674,5500821,Test
44675,8678731,Test
44676,4499654,Test
44677,5601417,Test
44678,5413860,Control
44679,303497,Test
44680,1625605,Control
44681,5715005,Control
44682,3517848,Test
44683,852615,Test
44684,2493537,Test
44685,279675,Test
44686,9472361,Test
44687,2185465,Control
44688,2395424,Test
44689,6309001,Test
44690,2455111,Test
44691,5526223,Test
44692,4318106,Test
44693,372126,Test
44694,399780,Test
44695,4062741,Test
44696,4117506,Control
44697,3919298,Control
44698,1558079,Control
44699,4692937,Test
44700,5595824,Test
44701,4170203,Control
44702,8866119,Test
44703,9640116,Test
44704,289716,Test
44705,3818006,Control
44706,5454195,Control
44707,5355367,Test
44708,4702980,Test
44709,4310302,Test
44710,1562128,Test
44711,3424024,Test
44712,6630292,Control
44713,4404696,Control
44714,4924106,Test
44715,9227821,Test
44716,9402268,Control
44717,2195023,Test
44718,861904,Test
44719,1494192,Control
44720,3600460,Test
44721,7390281,Test
44722,8507003,Control
44723,9382804,Control
44724,6383242,Control
44725,6115661,Test
44726,4969388,Test
44727,534616,Control
44728,7805129,Control
44729,4261082,Control
44730,499985,Test
44731,2046679,Test
44732,1255355,Control
44733,2773493,Control
44734,5255215,Test
44735,6559115,Test
44736,9226597,Control
44737,6055251,Control
44738,4682082,Control
44739,4641084,Control
44740,5771521,Control
44741,4104125,Test
44742,3139396,Test
44743,8852808,Test
44744,8640609,Test
44745,3294285,Control
44746,6613940,Test
44747,7156181,Test
44748,5097441,Test
44749,5369253,Test
44750,1777512,Control
44751,2859751,Control
44752,2235638,Control
44753,5036858,Test
44754,1420048,Control
44755,3995589,Test
44756,1953157,Test
44757,9546719,Test
44758,9059192,Control
44759,4160742,Test
44760,7431159,Control
44761,463396,Test
44762,1231418,Control
44763,8929553,Test
44764,4275564,Test
44765,614008,Test
44766,2365273,Test
44767,6542053,Test
44768,7938516,Test
44769,5794476,Test
44770,2987193,Test
44771,3342556,Control
44772,6421589,Control
44773,1980473,Test
44774,5984123,Test
44775,8287563,Test
44776,1504275,Control
44777,5485585,Test
44778,1168766,Control
44779,3750753,Control
44780,2417189,Test
44781,1434054,Test
44782,885589,Test
44783,8130163,Test
44784,5491474,Test
44785,2561114,Control
44786,9987051,Test
44787,5321764,Control
44788,3145820,Control
44789,8382501,Control
44790,3154378,Control
44791,3760470,Test
44792,4055364,Test
44793,7060704,Test
44794,7364060,Test
44795,5723120,Control
44796,3644084,Test
44797,1655558,Control
44798,2811586,Control
44799,6488804,Control
44800,6464132,Control
44801,3328033,Control
44802,8124490,Control
44803,6717040,Control
44804,2354204,Test
44805,7626144,Control
44806,2619189,Test
44807,7408543,Test
44808,2914951,Test
44809,3430551,Test
44810,5544750,Test
44811,2477801,Test
44812,8498492,Control
44813,1722207,Test
44814,8270441,Control
44815,9503923,Test
44816,9659419,Control
44817,998429,Control
44818,1662324,Test
44819,30493,Test
44820,7302165,Control
44821,7159582,Control
44822,9274697,Control
44823,7530041,Test
44824,5657741,Control
44825,5973424,Control
44826,715636,Test
44827,8778444,Test
44828,771114,Control
44829,126893,Control
44830,2809916,Test
44831,3189730,Control
44832,1549557,Test
44833,1570493,Control
44834,5011827,Test
44835,980630,Control
44836,3120499,Control
44837,5599398,Control
44838,3926091,Test
44839,3673546,Test
44840,9788789,Control
44841,3143443,Test
44842,778306,Test
44843,8449016,Control
44844,3703524,Control
44845,6739359,Control
44846,4385285,Test
44847,6662820,Control
44848,6699262,Test
44849,2945563,Test
44850,7833122,Test
44851,2254952,Control
44852,3004695,Control
44853,1583018,Test
44854,7645104,Test
44855,9814150,Control
44856,6968403,Control
44857,8279619,Test
44858,2225588,Control
44859,8995925,Test
44860,2495471,Control
44861,5471281,Control
44862,6903678,Test
44863,5740977,Control
44864,7132128,Control
44865,2721980,Test
44866,5890536,Control
44867,9281994,Test
44868,2594534,Test
44869,595922,Control
44870,3832076,Test
44871,4989657,Control
44872,305018,Control
44873,3084575,Control
44874,9578281,Test
44875,6935393,Test
44876,3884934,Test
44877,2541134,Control
44878,7627185,Test
44879,5206671,Test
44880,7935251,Test
44881,8482048,Control
44882,1278647,Control
44883,2565627,Test
44884,2761743,Control
44885,7877508,Test
44886,3841270,Control
44887,8278468,Test
44888,3451808,Test
44889,8987516,Test
44890,2307094,Test
44891,599446,Test
44892,8319901,Control
44893,8880777,Test
44894,8424830,Test
44895,321188,Control
44896,4950989,Test
44897,8891263,Test
44898,4909817,Control
44899,2441457,Control
44900,5245476,Test
44901,4994746,Test
44902,9647114,Test
44903,3403556,Control
44904,1869021,Control
44905,8229804,Test
44906,5746657,Control
44907,9173347,Control
44908,5857593,Control
44909,6593913,Test
44910,5851508,Test
44911,6243234,Control
44912,8697228,Test
44913,3896969,Control
44914,7382665,Control
44915,650176,Test
44916,3639525,Test
44917,8653749,Test
44918,1072927,Test
44919,1329649,Test
44920,7181877,Test
44921,3680798,Control
44922,7999292,Test
44923,6147411,Test
44924,5023973,Control
44925,1202704,Test
44926,2570342,Control
44927,9303153,Control
44928,6986382,Test
44929,9651254,Control
44930,6975226,Test
44931,5212851,Control
44932,9673113,Test
44933,1632385,Test
44934,241571,Control
44935,7198808,Test
44936,8124075,Test
44937,550099,Control
44938,4844940,Control
44939,275144,Test
44940,5981867,Test
44941,2552287,Control
44942,8014657,Test
44943,8286068,Control
44944,8067207,Control
44945,524510,Control
44946,2336977,Test
44947,6001061,Control
44948,8526905,Test
44949,2525455,Control
44950,8871492,Control
44951,960361,Control
44952,6210325,Test
44953,4074141,Test
44954,8217859,Test
44955,8896142,Test
44956,5619936,Control
44957,6937048,Control
44958,194470,Test
44959,584752,Control
44960,987843,Test
44961,5357775,Test
44962,9341224,Control
44963,8892555,Test
44964,4673092,Test
44965,8623986,Control
44966,210140,Test
44967,3729673,Control
44968,879684,Control
44969,1170092,Test
44970,3329950,Test
44971,4861087,Control
44972,3611642,Control
44973,4655823,Control
44974,5201611,Test
44975,4261135,Control
44976,4612060,Control
44977,6579345,Test
44978,2976498,Test
44979,3371047,Test
44980,9243610,Control
44981,2897282,Control
44982,926697,Control
44983,1882080,Test
44984,3451908,Test
44985,798375,Test
44986,3948349,Control
44987,9761433,Control
44988,7538367,Test
44989,7191234,Control
44990,2261493,Control
44991,1630079,Test
44992,7295850,Test
44993,823726,Test
44994,9554795,Test
44995,368473,Control
44996,5518822,Control
44997,5298449,Test
44998,2181486,Test
44999,3134431,Test
45000,7137763,Control
45001,5493851,Control
45002,3118099,Control
45003,5210738,Test
45004,7422572,Control
45005,2528628,Control
45006,2992803,Control
45007,6549579,Test
45008,7344407,Control
45009,5776661,Control
45010,4451425,Control
45011,1929072,Test
45012,7475365,Control
45013,4381694,Test
45014,6398380,Test
45015,4468051,Control
45016,9151225,Test
45017,6075960,Control
45018,5654979,Control
45019,4623367,Control
45020,5147136,Test
45021,4585414,Test
45022,8207383,Test
45023,527207,Test
45024,7260625,Control
45025,840838,Control
45026,6524861,Test
45027,8801947,Control
45028,9991980,Test
45029,8081733,Control
45030,6368506,Control
45031,9886872,Control
45032,5110037,Test
45033,2263474,Control
45034,3899850,Test
45035,3146446,Test
45036,5893578,Control
45037,4262428,Test
45038,9045073,Test
45039,3231553,Test
45040,608403,Control
45041,9206933,Control
45042,8173337,Control
45043,730429,Test
45044,8955423,Control
45045,3492371,Control
45046,134207,Control
45047,7372790,Test
45048,1835819,Test
45049,9862091,Test
45050,2578270,Control
45051,4479932,Test
45052,6690524,Test
45053,4558798,Control
45054,112128,Control
45055,2105237,Test
45056,8765518,Test
45057,1350692,Control
45058,3093212,Control
45059,5253683,Control
45060,4886946,Test
45061,1321246,Control
45062,1661375,Test
45063,8621740,Control
45064,8477487,Control
45065,2497267,Test
45066,7944080,Test
45067,6955234,Control
45068,3541576,Test
45069,9329761,Test
45070,2630731,Control
45071,6234376,Control
45072,5729024,Test
45073,7932298,Test
45074,79571,Control
45075,6639204,Control
45076,1404434,Control
45077,884588,Control
45078,5384379,Control
45079,4848740,Control
45080,1375567,Test
45081,3406078,Control
45082,5493415,Control
45083,5678222,Test
45084,6440386,Test
45085,8094238,Test
45086,4010271,Test
45087,2839485,Test
45088,8118239,Test
45089,5089510,Control
45090,2278798,Control
45091,9911061,Test
45092,2008196,Control
45093,436352,Test
45094,9452833,Control
45095,6251216,Test
45096,8982802,Control
45097,602792,Control
45098,849489,Test
45099,3018537,Control
45100,6759344,Control
45101,8521482,Control
45102,5156595,Control
45103,1678226,Control
45104,1922986,Test
45105,1114974,Test
45106,2308881,Control
45107,4443580,Control
45108,6934348,Control
45109,5369289,Control
45110,2606853,Control
45111,8129324,Test
45112,5553633,Control
45113,1726121,Control
45114,2834848,Control
45115,4523729,Test
45116,7193788,Test
45117,5216796,Test
45118,3491788,Control
45119,3281711,Control
45120,4470823,Control
45121,2769641,Test
45122,3303111,Test
45123,8968222,Test
45124,6980657,Control
45125,6426887,Control
45126,8606601,Test
45127,6691456,Test
45128,545887,Control
45129,7927686,Control
45130,7311742,Control
45131,9708611,Test
45132,6130691,Control
45133,456150,Test
45134,2380229,Control
45135,6136101,Test
45136,3607167,Test
45137,2593397,Test
45138,5510998,Control
45139,3141851,Control
45140,3591357,Control
45141,3797928,Control
45142,7305811,Control
45143,357945,Control
45144,3737834,Test
45145,421124,Test
45146,1169144,Test
45147,4344699,Control
45148,6365485,Control
45149,2048285,Test
45150,515862,Control
45151,5056977,Control
45152,9288745,Test
45153,358176,Control
45154,2462987,Test
45155,3829756,Test
45156,9427465,Test
45157,2771409,Control
45158,7624856,Test
45159,9148008,Test
45160,4994289,Test
45161,9857108,Control
45162,8168445,Control
45163,6525521,Control
45164,771234,Control
45165,2831054,Test
45166,8256871,Test
45167,3408917,Test
45168,4932638,Test
45169,851894,Control
45170,4471620,Test
45171,413583,Control
45172,6095222,Test
45173,2280509,Test
45174,3361646,Control
45175,9903655,Control
45176,9553954,Control
45177,5984207,Test
45178,7544555,Test
45179,6391313,Test
45180,8779253,Control
45181,3999004,Control
45182,4317222,Control
45183,2405207,Test
45184,4983924,Test
45185,2620961,Test
45186,6312740,Control
45187,4809920,Test
45188,7749406,Control
45189,8075801,Test
45190,5759055,Test
45191,2429000,Test
45192,3010287,Test
45193,1823844,Control
45194,90360,Test
45195,3267869,Control
45196,5926428,Control
45197,5677350,Control
45198,3134144,Test
45199,1450793,Test
45200,8055,Test
45201,3210373,Control
45202,4619869,Test
45203,4870498,Control
45204,718351,Test
45205,550972,Control
45206,6497909,Control
45207,4026200,Test
45208,9821817,Test
45209,4674490,Test
45210,2659072,Test
45211,2002384,Test
45212,2792305,Test
45213,7550662,Control
45214,7411340,Test
45215,4369,Test
45216,3436512,Control
45217,9136110,Test
45218,3014147,Control
45219,9607484,Test
45220,7619560,Test
45221,8734702,Test
45222,9526214,Test
45223,9793340,Control
45224,1055796,Control
45225,9406998,Test
45226,3813353,Test
45227,6707447,Test
45228,5691391,Control
45229,4589107,Test
45230,372780,Test
45231,1555223,Control
45232,7722964,Test
45233,8984930,Test
45234,5117848,Control
45235,6620247,Test
45236,6856193,Test
45237,506615,Test
45238,4063057,Test
45239,7815864,Control
45240,5238437,Control
45241,5476772,Control
45242,1516160,Control
45243,2038595,Test
45244,4409014,Test
45245,1476956,Test
45246,293841,Control
45247,8585529,Control
45248,4176901,Test
45249,9330012,Test
45250,5755875,Control
45251,7290342,Test
45252,1511490,Test
45253,8969101,Test
45254,1168552,Control
45255,7109570,Test
45256,8094263,Test
45257,986882,Control
45258,2609599,Control
45259,2890508,Control
45260,1183489,Control
45261,6198270,Test
45262,7118661,Control
45263,5334482,Test
45264,9574514,Control
45265,9108723,Control
45266,423183,Control
45267,8798725,Control
45268,7385788,Test
45269,3568941,Control
45270,2576489,Test
45271,471388,Control
45272,7416691,Test
45273,2406259,Control
45274,6056987,Test
45275,5854902,Test
45276,8729798,Test
45277,484134,Test
45278,5906907,Test
45279,7965530,Test
45280,4432653,Test
45281,1429449,Control
45282,4213595,Test
45283,332101,Test
45284,4165625,Control
45285,6733674,Test
45286,5079756,Control
45287,2238081,Control
45288,9045550,Control
45289,3016026,Test
45290,1874782,Control
45291,8252250,Control
45292,9514497,Test
45293,1880255,Test
45294,8744291,Control
45295,8614928,Test
45296,1897060,Control
45297,1084969,Test
45298,1906444,Control
45299,1648441,Control
45300,6967120,Control
45301,8422671,Control
45302,8302067,Control
45303,3906580,Test
45304,5509830,Control
45305,5882333,Test
45306,5626200,Control
45307,9848708,Test
45308,6785076,Control
45309,2478508,Control
45310,133742,Test
45311,5740925,Control
45312,6902415,Control
45313,899327,Test
45314,2375127,Test
45315,510941,Control
45316,2471147,Control
45317,9250886,Test
45318,1782307,Control
45319,2523858,Control
45320,40439,Test
45321,7680883,Test
45322,9350432,Test
45323,2680639,Test
45324,3815171,Test
45325,375831,Control
45326,1115570,Control
45327,3115857,Control
45328,6451939,Test
45329,7828026,Test
45330,9677140,Control
45331,525401,Control
45332,8882046,Test
45333,437780,Control
45334,4059897,Control
45335,4066795,Control
45336,6347873,Control
45337,4371805,Test
45338,1671477,Control
45339,1166874,Test
45340,8150905,Test
45341,2338427,Control
45342,3457331,Test
45343,1563051,Test
45344,7839492,Control
45345,3139038,Test
45346,3252218,Control
45347,6048205,Test
45348,5959013,Control
45349,964325,Test
45350,9553937,Control
45351,2704676,Test
45352,6379561,Test
45353,3727439,Test
45354,5034259,Test
45355,7034055,Test
45356,2408776,Test
45357,4430317,Control
45358,5588219,Control
45359,5115159,Test
45360,3310984,Test
45361,1822632,Control
45362,9708581,Test
45363,8183780,Test
45364,2876118,Test
45365,7286298,Test
45366,7205939,Test
45367,2473294,Test
45368,4785398,Control
45369,817310,Test
45370,7630153,Test
45371,7267276,Control
45372,3465286,Control
45373,2116544,Test
45374,950296,Control
45375,3248832,Control
45376,2722104,Control
45377,3919884,Control
45378,1620705,Test
45379,3449485,Test
45380,5777101,Control
45381,7898751,Control
45382,4105118,Test
45383,9786097,Test
45384,6496128,Test
45385,501472,Test
45386,3897297,Test
45387,4305620,Test
45388,8850307,Control
45389,1212666,Test
45390,4218088,Control
45391,3800685,Test
45392,6382704,Test
45393,7189473,Control
45394,8240915,Control
45395,4800788,Control
45396,5531315,Control
45397,5532596,Control
45398,4459434,Test
45399,8954204,Test
45400,4495039,Test
45401,5878089,Test
45402,395814,Control
45403,8245307,Control
45404,5431578,Test
45405,2337192,Test
45406,2445093,Test
45407,9171660,Test
45408,7494174,Test
45409,568759,Test
45410,3517942,Control
45411,2097904,Test
45412,2449759,Test
45413,370633,Test
45414,6281570,Control
45415,4746179,Control
45416,2525382,Test
45417,2164174,Control
45418,559435,Control
45419,1858504,Test
45420,3454901,Control
45421,9058132,Test
45422,3013018,Test
45423,2329275,Control
45424,5778962,Test
45425,1053249,Control
45426,7052143,Control
45427,3363043,Test
45428,1172107,Test
45429,5557300,Test
45430,4795182,Test
45431,523965,Test
45432,4436159,Test
45433,2433237,Control
45434,511272,Test
45435,9117889,Control
45436,5420210,Test
45437,971751,Test
45438,6993533,Control
45439,5346138,Test
45440,9346404,Test
45441,875936,Control
45442,9205890,Test
45443,8238021,Test
45444,4600084,Test
45445,6737681,Control
45446,1798507,Control
45447,1455063,Test
45448,9263294,Test
45449,7843744,Control
45450,7766636,Test
45451,1922378,Test
45452,3453864,Control
45453,1998730,Test
45454,2075347,Test
45455,1053587,Control
45456,2397900,Control
45457,9691282,Control
45458,8924782,Control
45459,1437753,Control
45460,9571177,Control
45461,6901974,Test
45462,6003085,Test
45463,4543984,Test
45464,5551641,Test
45465,4417681,Control
45466,2437813,Test
45467,6348223,Control
45468,1760947,Test
45469,8656707,Control
45470,8711441,Test
45471,7070096,Test
45472,2188972,Control
45473,2875217,Test
45474,7489736,Control
45475,6773463,Test
45476,7299904,Test
45477,8369912,Test
45478,4046178,Test
45479,5523096,Control
45480,6326243,Control
45481,2348840,Control
45482,7645026,Control
45483,1872195,Test
45484,2529445,Control
45485,1706785,Test
45486,8303095,Test
45487,4008835,Test
45488,890263,Control
45489,7945965,Test
45490,8468212,Test
45491,2328321,Control
45492,5687926,Control
45493,7746054,Control
45494,4422352,Test
45495,648162,Control
45496,6587114,Control
45497,7744382,Control
45498,3222319,Test
45499,1239693,Test
45500,583570,Control
45501,1878553,Control
45502,7470491,Test
45503,3250936,Control
45504,8626111,Test
45505,6580700,Control
45506,5814124,Control
45507,7927402,Test
45508,4875277,Test
45509,9900807,Test
45510,859795,Control
45511,6774605,Test
45512,8402778,Control
45513,3342333,Test
45514,6535430,Test
45515,5378150,Control
45516,7468112,Control
45517,1980210,Test
45518,2952729,Test
45519,7339191,Test
45520,3302296,Test
45521,2180091,Control
45522,7377686,Test
45523,9477401,Control
45524,1460992,Test
45525,965804,Control
45526,7131214,Test
45527,2479866,Test
45528,4035754,Test
45529,9525559,Control
45530,6658155,Test
45531,924947,Test
45532,5258328,Control
45533,3329079,Control
45534,1050966,Control
45535,4389026,Test
45536,5374819,Control
45537,5076704,Control
45538,1149886,Test
45539,2653016,Control
45540,4399094,Test
45541,3483144,Control
45542,9298375,Control
45543,6522381,Control
45544,7824726,Test
45545,6648952,Test
45546,1551335,Control
45547,7038812,Control
45548,471520,Control
45549,2826504,Test
45550,8432508,Control
45551,2648419,Control
45552,6700779,Test
45553,8693038,Test
45554,1245694,Test
45555,8516632,Control
45556,5526741,Test
45557,3194109,Test
45558,9374835,Test
45559,2937783,Control
45560,5014691,Test
45561,3057515,Test
45562,1905757,Control
45563,3258217,Test
45564,6731163,Test
45565,3408073,Test
45566,5556500,Test
45567,7638825,Control
45568,7241463,Control
45569,9818807,Test
45570,6748816,Test
45571,1093974,Test
45572,7584263,Control
45573,3194893,Control
45574,7699363,Test
45575,5737391,Test
45576,1998506,Test
45577,4427457,Test
45578,4400573,Test
45579,6024105,Control
45580,6752369,Control
45581,6541007,Control
45582,3080031,Test
45583,785135,Test
45584,3983001,Control
45585,2627144,Test
45586,3884377,Control
45587,411480,Control
45588,6247638,Test
45589,2610145,Control
45590,8187908,Control
45591,9794185,Control
45592,62284,Test
45593,6885624,Control
45594,507874,Control
45595,3708400,Test
45596,8072681,Test
45597,6600659,Test
45598,9820853,Control
45599,7010070,Control
45600,7656460,Control
45601,1804591,Control
45602,2537933,Control
45603,455226,Test
45604,6248719,Control
45605,6360074,Control
45606,2738051,Control
45607,5592504,Control
45608,8402332,Control
45609,3051398,Control
45610,3138887,Control
45611,1156122,Control
45612,1709650,Control
45613,9413349,Test
45614,5449329,Control
45615,2911975,Control
45616,4179251,Control
45617,9895197,Control
45618,1221586,Test
45619,7267330,Test
45620,4424945,Control
45621,5388250,Control
45622,8796122,Control
45623,2116261,Control
45624,9818694,Control
45625,7465057,Control
45626,7390059,Control
45627,4597626,Control
45628,9335749,Control
45629,7339400,Test
45630,7164355,Test
45631,4907030,Test
45632,6701318,Control
45633,9955650,Test
45634,6898251,Test
45635,9847730,Control
45636,4589092,Control
45637,763889,Control
45638,4366013,Test
45639,6321074,Test
45640,4198745,Test
45641,2790105,Control
45642,4109719,Test
45643,6792849,Control
45644,8889690,Test
45645,5092686,Test
45646,7444718,Test
45647,363066,Test
45648,6162817,Control
45649,5513189,Test
45650,1826773,Test
45651,4432848,Test
45652,1701567,Control
45653,5511315,Control
45654,5936304,Test
45655,6963461,Test
45656,2245262,Test
45657,3166534,Control
45658,3564822,Control
45659,236486,Control
45660,9374152,Test
45661,6804321,Test
45662,9884451,Test
45663,871796,Test
45664,5059283,Test
45665,9279130,Test
45666,2597191,Test
45667,5876920,Test
45668,9937743,Control
45669,3049636,Test
45670,3813623,Control
45671,1200335,Control
45672,5924067,Test
45673,9239505,Control
45674,6474696,Test
45675,1999245,Control
45676,6775155,Test
45677,9788667,Test
45678,1588162,Test
45679,5245678,Test
45680,9256451,Test
45681,9043613,Test
45682,7520598,Test
45683,7419426,Test
45684,1398387,Control
45685,9729392,Control
45686,6533602,Control
45687,2319928,Test
45688,2934738,Test
45689,6192776,Control
45690,7619625,Control
45691,7009252,Test
45692,6674137,Test
45693,3906864,Control
45694,8049489,Test
45695,5073934,Control
45696,8986820,Test
45697,7637517,Control
45698,7453339,Control
45699,8850214,Control
45700,4539094,Test
45701,8475055,Test
45702,6032775,Control
45703,3241972,Test
45704,7528331,Test
45705,5485683,Test
45706,4029417,Control
45707,7690393,Test
45708,866292,Test
45709,8505098,Control
45710,9552912,Test
45711,7572631,Test
45712,3053786,Control
45713,2045369,Control
45714,8525111,Test
45715,2392397,Control
45716,9796963,Control
45717,1351234,Test
45718,4035134,Test
45719,4259292,Control
45720,7105748,Test
45721,8426405,Test
45722,7412988,Control
45723,2020936,Test
45724,6817335,Test
45725,5666238,Test
45726,8419270,Control
45727,7405869,Test
45728,5437380,Test
45729,5928209,Control
45730,9695299,Control
45731,2970740,Control
45732,1341681,Test
45733,9677939,Test
45734,1722078,Test
45735,8734234,Test
45736,7102674,Control
45737,5853478,Test
45738,1822468,Control
45739,3594919,Test
45740,1488884,Test
45741,9828671,Test
45742,159875,Test
45743,1966658,Test
45744,3826614,Test
45745,71159,Test
45746,6809855,Control
45747,6558358,Control
45748,6787449,Test
45749,8768733,Test
45750,9560411,Control
45751,4243421,Control
45752,9153853,Test
45753,4386154,Control
45754,2902655,Test
45755,9230297,Test
45756,6213562,Control
45757,7960094,Control
45758,9475245,Control
45759,6586221,Control
45760,8109359,Test
45761,8681507,Control
45762,1031601,Control
45763,9316616,Test
45764,6004740,Test
45765,4845583,Test
45766,6861882,Test
45767,3438431,Control
45768,3975699,Control
45769,6087632,Test
45770,5617415,Control
45771,1795358,Test
45772,6987490,Control
45773,8750140,Test
45774,1768221,Control
45775,3646203,Control
45776,8771478,Test
45777,1766612,Test
45778,1811650,Control
45779,4600257,Test
45780,1939709,Control
45781,4659983,Control
45782,2408633,Test
45783,7396638,Control
45784,1000353,Control
45785,6164188,Test
45786,3993886,Test
45787,1059724,Test
45788,4134354,Test
45789,5668076,Control
45790,9436357,Test
45791,377914,Control
45792,4089089,Control
45793,1223855,Test
45794,4643535,Test
45795,9257933,Test
45796,3799645,Control
45797,2032400,Test
45798,7266587,Control
45799,3460226,Control
45800,5634420,Test
45801,848037,Test
45802,137933,Test
45803,2286797,Test
45804,8940555,Control
45805,5291077,Control
45806,609897,Test
45807,7544001,Test
45808,9329665,Control
45809,8030926,Control
45810,7720386,Control
45811,1524426,Control
45812,3766230,Test
45813,457784,Test
45814,2223546,Test
45815,7001756,Control
45816,9928646,Test
45817,5172392,Control
45818,3900521,Control
45819,1340260,Test
45820,3590454,Test
45821,3935621,Control
45822,4230567,Test
45823,171096,Test
45824,7913206,Control
45825,3648879,Test
45826,9627124,Control
45827,7422979,Control
45828,335389,Control
45829,9027736,Control
45830,2330017,Test
45831,2669526,Test
45832,3479816,Control
45833,6253108,Test
45834,1063936,Control
45835,2679859,Test
45836,5953263,Test
45837,7390054,Control
45838,5624954,Test
45839,6938735,Test
45840,4802674,Test
45841,7367110,Control
45842,8031992,Control
45843,7753815,Test
45844,4843060,Control
45845,2234265,Control
45846,7327689,Test
45847,6611235,Test
45848,3606765,Test
45849,4411132,Test
45850,5499193,Control
45851,6791698,Test
45852,9208471,Test
