id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
2970800105,3/13/15,4,2.5,2420,5244,2,0,0,3,9,2420,0,2007,0,98166,47.4729,-122.35,1400,5250,449950
325059277,5/27/14,4,2.5,3330,7399,2,0,0,3,9,3330,0,2009,0,98052,47.679,-122.153,2640,8601,760000
6817750140,7/8/14,3,2.25,1910,3481,2,0,0,3,8,1910,0,2009,0,98055,47.4293,-122.188,1714,3177,293000
8682320640,2/12/15,2,2.5,2170,7665,1,0,2,3,8,2170,0,2013,0,98053,47.7112,-122.019,2300,7100,695000
8669180390,6/4/14,3,2.5,2437,5136,2,0,0,3,7,2437,0,2011,0,98002,47.3517,-122.21,2437,4614,285000
4233600260,12/30/14,5,4,4180,12042,2,0,0,3,10,4180,0,2014,0,98075,47.5959,-122.014,1800,6052,1260000
3278611600,7/14/14,3,2.5,1800,2791,2,0,0,3,8,1800,0,2011,0,98126,47.5442,-122.371,1580,2617,379900
7787920160,4/27/15,5,2.5,2570,7412,2,0,0,3,8,2570,0,2006,0,98019,47.7265,-121.957,2890,8056,472000
2517101200,7/7/14,4,2.5,2090,5195,2,0,0,3,7,2090,0,2007,0,98031,47.3986,-122.166,2090,5236,300000
6181420200,11/20/14,4,2.5,2789,3960,2,0,0,3,7,2789,0,2007,0,98001,47.3059,-122.28,2547,3960,272000
3845100550,11/20/14,4,2.5,2906,5893,2,0,0,3,9,2906,0,2014,0,98092,47.2599,-122.192,2680,4950,418395
7853321180,12/22/14,5,2.5,2550,6405,2,0,0,3,7,2550,0,2008,0,98065,47.5191,-121.869,2190,5900,465000
7502800030,7/16/14,4,2.75,3550,9400,2,0,0,3,9,3550,0,2014,0,98059,47.4827,-122.131,3550,9421,659950
3869900139,1/7/15,3,2.25,1590,926,3,0,0,3,8,1590,0,2014,0,98136,47.5402,-122.387,1640,1321,484950
1332700200,4/26/15,3,2.25,1950,1968,2,0,0,4,7,1160,790,1979,0,98056,47.5179,-122.195,1950,1968,359000
9211010260,6/17/14,4,2.5,3250,4500,2,0,0,3,8,3250,0,2009,0,98059,47.4944,-122.149,3030,4518,519000
4100500070,5/27/14,5,4.5,4590,14685,2,0,0,3,10,4590,0,2009,0,98033,47.664,-122.2,3030,9486,1710000
7708210070,6/17/14,4,2.75,3070,7201,2,0,0,3,9,3070,0,2006,0,98059,47.4897,-122.147,2880,8364,535000
7853270520,4/9/15,4,3.25,3030,7644,2,0,0,3,8,2830,200,2006,0,98065,47.5457,-121.881,3400,6908,622950
5126300060,8/11/14,3,2.5,2610,5845,2,0,0,3,8,2610,0,2005,0,98059,47.4821,-122.142,2810,5000,515000
2517000260,5/22/14,4,3.5,3150,6202,2,0,0,3,7,3150,0,2005,0,98042,47.3993,-122.162,2950,5940,330000
832700270,2/13/15,3,1.5,1240,983,3,0,0,3,8,1240,0,2009,0,98133,47.7235,-122.353,1240,1026,318000
3022800260,10/7/14,3,2.5,1680,2801,2,0,0,3,7,1680,0,2011,0,98011,47.745,-122.181,1920,2723,439000
254000241,3/24/15,3,2.5,2220,5279,2,0,0,3,8,2220,0,2006,0,98146,47.5132,-122.387,1610,5297,540000
7237501370,7/17/14,4,3.25,4800,12727,2,0,0,3,10,4800,0,2011,0,98059,47.5311,-122.134,4750,13602,1080000
662440030,3/26/15,4,2.5,3100,4699,2,0,0,3,9,3100,0,2010,0,98038,47.3785,-122.023,2450,5130,435000
2524069078,1/22/15,4,4,7850,89651,2,0,0,3,12,7850,0,2006,0,98027,47.5406,-121.982,6210,95832,2700000
8895800200,10/17/14,4,2.75,3590,5625,2,0,0,3,10,3590,0,2012,0,98052,47.6959,-122.133,3590,5625,1100000
9268850160,2/6/15,4,2,1590,942,3,0,0,3,7,1590,0,2008,0,98027,47.54,-122.026,1390,942,293467
7299600700,5/12/15,3,2.5,2242,4800,2,0,0,3,8,2242,0,2013,0,98092,47.2581,-122.2,2009,4800,328000
291310340,7/8/14,3,3.5,2490,3582,2,0,0,3,8,1720,770,2005,0,98027,47.5338,-122.067,1445,1590,550000
2768100510,4/2/15,3,2,1530,1442,3,0,0,3,9,1530,0,2015,0,98107,47.6692,-122.372,1620,1456,649000
1776230060,7/8/14,4,2.5,2150,3143,2,0,0,3,7,2150,0,2010,0,98059,47.5048,-122.154,2640,3200,435000
1772600510,6/20/14,3,2.5,2440,4800,2,0,0,3,10,2440,0,2014,0,98106,47.5595,-122.365,1180,5480,625000
8024200677,4/29/15,3,1.5,1270,1483,3,0,0,3,8,1270,0,2007,0,98115,47.6987,-122.317,1270,1413,415000
982850060,6/3/14,3,2.25,1450,4706,2,0,0,3,7,1450,0,2009,0,98028,47.761,-122.232,1490,4667,400000
7518506715,5/6/14,3,2.5,2690,4047,3,0,0,3,10,2690,0,2014,0,98117,47.6797,-122.385,2040,5000,979000
7202280390,2/20/15,4,2.5,2755,4831,2,0,0,3,7,2755,0,2003,0,98053,47.685,-122.039,2510,4831,625250
710600160,9/9/14,4,3.5,2650,3474,2,0,0,3,8,2230,420,2011,0,98027,47.5377,-122.046,2330,3474,665000
952005525,6/27/14,3,3.25,2310,3075,2,0,0,3,8,1730,580,2005,0,98116,47.5644,-122.383,2310,3075,589500
2487700274,3/9/15,2,3,1460,1452,2,0,0,3,8,1140,320,2007,0,98136,47.5224,-122.39,1460,1452,437000
3449000060,10/1/14,3,1,1400,9000,1,0,0,5,7,1400,0,1959,0,98059,47.5022,-122.145,1440,8400,320000
7830800473,1/14/15,3,2.5,2196,7475,2,0,0,3,8,2196,0,2006,0,98030,47.3803,-122.204,1860,6755,333500
6056100370,11/24/14,3,2.25,2020,2750,2,0,0,3,8,1680,340,2008,0,98108,47.5633,-122.297,1720,1546,430000
2126059295,8/5/14,5,4.5,4280,8465,2,0,0,3,10,4280,0,2014,0,98034,47.7325,-122.165,2990,11067,995500
1442880340,6/3/14,3,3,2340,5002,2,0,0,3,8,2340,0,2013,0,98045,47.4831,-121.773,2790,5375,427874
7694200070,5/21/14,4,2.5,2220,4228,2,0,0,3,8,2220,0,2014,0,98146,47.5014,-122.341,2220,4157,334990
8562710640,2/11/15,4,4,4420,5940,2,0,0,3,10,3410,1010,2006,0,98027,47.5397,-122.072,4510,5797,909500
3832050860,3/19/15,3,2,1580,4961,2,0,0,3,7,1580,0,2006,0,98042,47.3338,-122.053,2280,5000,210000
2526059225,1/23/15,4,2.75,3550,6558,2,0,0,3,9,3550,0,2013,0,98052,47.7076,-122.115,3140,5617,952990
1972200139,2/18/15,2,1.75,1510,851,3,0,0,3,8,1420,90,2013,0,98107,47.6536,-122.358,1300,1338,622500
2768100186,6/18/14,3,3.5,1360,1419,2,0,0,3,8,1040,320,2007,0,98107,47.6697,-122.371,1560,1977,515000
6791400070,1/26/15,3,2.5,2040,13590,2,0,0,3,8,2040,0,2009,0,98042,47.3122,-122.04,1850,12485,350000
424049284,10/16/14,1,1.5,1120,912,3,0,0,3,7,1120,0,2011,0,98144,47.5924,-122.299,1380,3200,310000
7853280550,5/28/14,4,3.5,4490,5099,2,0,0,3,9,3390,1100,2006,0,98065,47.5394,-121.861,4290,5537,700000
7768800270,7/15/14,4,2.5,3560,6786,2,0,0,3,9,2930,630,2014,0,98075,47.5756,-122.071,3560,5886,907687
8682320350,7/9/14,2,2.5,2150,5760,1,0,0,3,8,2150,0,2010,0,98053,47.7094,-122.018,1640,4680,741500
1776460140,7/24/14,3,2.5,2130,5088,2,0,0,3,8,1840,290,2011,0,98019,47.7329,-121.976,2130,5762,395000
5045700400,2/23/15,5,2.75,2990,6370,2,0,0,3,8,2990,0,2014,0,98059,47.4853,-122.154,2730,5740,559950
3356402702,7/25/14,4,2.5,1847,8000,2,0,0,3,7,1847,0,2008,0,98001,47.2872,-122.257,1847,8000,215000
2140950160,2/22/15,4,2.5,2610,7227,2,0,0,3,9,2610,0,2011,0,98010,47.314,-122.023,2630,7421,390000
2621069017,3/3/15,3,2.25,1670,107157,1,0,0,3,7,1670,0,2007,0,98022,47.2743,-122.009,3310,108900,425000
1422069070,5/7/15,3,2.5,1860,415126,2,0,0,3,7,1860,0,2006,0,98038,47.3974,-122.005,2070,54014,472000
2579500181,4/7/15,4,3.5,3440,9776,2,0,0,3,10,3440,0,2006,0,98040,47.5374,-122.216,2400,11000,1330000
7852120140,6/10/14,4,3.5,3510,9364,2,0,0,3,10,3510,0,2001,0,98065,47.54,-121.876,3510,9161,695000
9274200324,1/20/15,3,2.5,1740,1279,3,0,0,3,8,1740,0,2008,0,98116,47.589,-122.387,1740,1280,545000
422000075,7/11/14,4,2.5,2240,5500,2,0,0,3,8,2240,0,2013,0,98056,47.496,-122.169,700,5500,389950
263000253,3/30/15,3,2.25,1550,1485,3,0,0,3,8,1550,0,2011,0,98103,47.6989,-122.346,1550,1480,380000
9268850140,11/17/14,4,2,1390,745,3,0,0,3,7,1390,0,2008,0,98027,47.5401,-122.026,1390,942,288790
9306500200,4/1/15,3,3,2500,6000,2,0,0,3,8,2500,0,2012,0,98058,47.4408,-122.161,2130,6000,432500
8562770350,12/6/14,3,3.5,2710,3326,2,0,0,3,8,1650,1060,2005,0,98027,47.5371,-122.073,2280,2738,615000
2026049326,7/7/14,3,2.5,1720,3012,2,0,0,3,9,1720,0,2011,0,98133,47.7312,-122.334,1720,7658,500000
9126101090,5/31/14,3,2.25,1760,1146,3,0,0,3,9,1760,0,2014,0,98122,47.6073,-122.304,1346,3472,615000
2888000030,9/26/14,4,2.25,2270,8196,1,0,0,5,7,1150,1120,1963,0,98034,47.7214,-122.227,1920,10122,500000
8032700075,10/15/14,3,3.5,1690,1765,2,0,0,3,8,1370,320,2006,0,98103,47.6536,-122.34,1690,1694,622000
7853440140,4/9/15,5,3.5,4000,9234,2,0,0,3,9,4000,0,2015,0,98024,47.5265,-121.887,3690,6600,802945
1245003330,7/31/14,4,2.5,2880,9003,2,0,0,3,10,2880,0,2008,0,98033,47.6844,-122.199,2640,8126,1260000
1176001124,2/24/15,3,2.5,1480,1531,3,0,0,3,8,1480,0,2014,0,98107,47.669,-122.402,1530,1321,598950
7853360990,1/2/15,3,2.5,1950,4949,2,0,0,3,7,1950,0,2009,0,98065,47.5155,-121.87,2200,5740,430000
7853320030,11/24/14,4,2.75,2700,5150,2,0,0,3,9,2700,0,2009,0,98065,47.5209,-121.874,2700,5747,515000
7576200012,7/17/14,2,3,2210,3917,2,0,0,3,10,1500,710,2008,0,98122,47.6166,-122.291,1720,3933,1260000
7207900030,6/9/14,4,3.5,2370,3692,2.5,0,0,3,8,2370,0,2013,0,98056,47.5044,-122.17,2520,5425,400000
952006827,4/22/15,3,2.5,1310,1254,2,0,0,3,7,850,460,2007,0,98116,47.5622,-122.384,1310,1372,390000
7853321090,10/1/14,3,2.5,2410,4293,2,0,0,3,7,2410,0,2007,0,98065,47.5196,-121.869,2190,5900,450000
1042700060,5/16/14,5,1.5,3360,5402,2,0,0,3,9,3360,0,2014,0,98074,47.6067,-122.053,3360,5415,804995
2597490140,3/26/15,4,3.25,3040,4155,2,0,0,3,8,2350,690,2013,0,98029,47.5429,-122.012,2680,4000,825000
7852130800,5/13/14,4,2.25,2140,6355,2,0,0,3,7,2140,0,2002,0,98065,47.5367,-121.88,2480,5746,435000
7625702967,6/9/14,3,2.5,1720,1715,2,0,0,3,7,1240,480,2004,0,98136,47.5481,-122.384,1610,1626,398000
3845100640,6/5/14,4,2.5,2658,3960,2,0,0,3,9,2658,0,2014,0,98092,47.2603,-122.194,2578,4200,411605
1773100922,12/8/14,3,3.25,1480,983,2,0,0,3,8,1180,300,2013,0,98106,47.5555,-122.363,1330,1062,315000
2770602493,11/20/14,2,2,1350,1209,3,0,0,3,8,1350,0,2013,0,98199,47.649,-122.383,1310,982,455000
475000187,5/1/15,3,2.5,1150,1194,2,0,0,3,8,1020,130,2006,0,98107,47.6684,-122.365,1450,1714,452950
6056100383,5/20/14,3,1.75,1690,1468,2,0,0,3,8,1380,310,2008,0,98108,47.563,-122.297,1690,1936,380000
6056111370,11/24/14,2,1.75,1270,1916,2,0,0,3,8,1270,0,2012,0,98108,47.5648,-122.294,1140,1916,340000
9578500510,11/3/14,3,2.5,2655,5080,2,0,0,3,8,2655,0,2013,0,98023,47.2972,-122.348,2879,5232,409950
9828701488,5/4/15,2,1,880,1165,2,0,0,3,8,880,0,2005,0,98122,47.6192,-122.297,1640,3825,360000
6600000217,4/3/15,4,4.25,4645,7757,2,0,0,3,10,3855,790,2006,0,98112,47.6248,-122.29,2150,6970,1600000
8024200685,5/20/14,3,1.5,1270,1443,3,0,0,3,8,1270,0,2007,0,98115,47.699,-122.317,1270,1413,440000
2923039264,9/10/14,2,1.75,1728,95950,1,0,3,3,9,1728,0,2012,0,98070,47.4579,-122.443,1720,35735,730000
8073900070,5/22/14,3,2.25,1950,7221,1,0,0,4,8,1950,0,2006,0,98188,47.431,-122.285,2310,8125,408000
2419700030,8/25/14,4,2.5,3170,3862,3,0,0,3,8,3170,0,2008,0,98034,47.6705,-122.145,2840,4181,820000
9396700024,7/31/14,2,2.5,1233,1244,2,0,0,3,7,963,270,2007,0,98136,47.5533,-122.381,1230,1300,360000
3845100160,6/20/14,3,2.5,2570,4600,2,0,0,3,8,2570,0,2014,0,98092,47.2582,-122.196,2570,5000,339990
9126100814,10/8/14,3,2,1560,1020,3,0,0,3,8,1560,0,2014,0,98122,47.605,-122.304,1560,1728,515000
1982201595,1/21/15,3,1.75,1630,1166,2,0,0,3,8,1020,610,2013,0,98107,47.6646,-122.367,1420,1670,541000
8151600973,4/6/15,4,2.5,2510,7245,2,0,0,3,9,2510,0,2007,0,98146,47.5096,-122.363,1830,8900,375000
2722059322,10/20/14,4,2.5,2223,5780,2,0,0,3,8,2223,0,2010,0,98042,47.3586,-122.157,1690,7766,320000
8562780090,2/27/15,2,2.25,1230,1058,2,0,0,3,7,1160,70,2008,0,98027,47.5325,-122.073,1240,817,325000
3346300356,3/18/15,5,2.75,3050,7520,2,0,0,3,8,3050,0,2014,0,98056,47.5245,-122.184,2180,10800,740000
7237450600,10/30/14,5,2.75,2710,6220,2,0,0,3,8,2710,0,2014,0,98038,47.3555,-122.061,2530,4759,450000
8944550100,7/23/14,4,2.5,2090,4400,2,0,0,3,8,2090,0,2011,0,98118,47.5403,-122.286,2090,3430,455000
3438502437,2/3/15,3,2.5,1440,1068,2,0,0,3,8,1160,280,2006,0,98106,47.5393,-122.361,1580,1483,292500
2423069039,8/6/14,3,2.5,2500,51836,1,0,0,3,9,1510,990,2013,0,98027,47.4694,-121.989,2270,54450,650000
8011100047,3/6/15,4,2.75,2740,7872,2,0,0,3,10,2740,0,2015,0,98056,47.4954,-122.172,1220,6300,530000
1042700300,8/4/14,5,3.25,3360,6120,2,0,0,3,9,3360,0,2014,0,98074,47.607,-122.053,3230,5398,829995
1776460110,12/23/14,4,2.75,2280,5013,2,0,0,3,8,2280,0,2009,0,98019,47.7333,-121.976,2130,5121,395000
293070090,7/11/14,4,2.75,3520,5500,2,0,0,3,9,3520,0,2014,0,98074,47.6181,-122.056,3340,5500,859990
7548301044,7/10/14,2,1.5,1320,826,2,0,0,3,8,1100,220,2008,0,98144,47.5879,-122.304,1340,1213,342500
7203160090,12/5/14,4,2.75,3410,5838,2,0,0,3,9,3410,0,2012,0,98053,47.6931,-122.022,3420,7048,743000
8096800110,12/15/14,3,2.25,2730,9388,1,0,0,3,7,1390,1340,1975,0,98030,47.3785,-122.185,2255,5701,345000
3278600900,12/31/14,3,2.5,1780,2778,2,0,0,3,8,1530,250,2007,0,98126,47.5487,-122.372,1380,1998,443000
4051150100,9/29/14,3,2.5,1427,4337,2,0,0,3,7,1427,0,2009,0,98042,47.3857,-122.162,1443,4347,260000
925059311,7/22/14,4,2.5,2910,6555,2,0,0,3,9,2910,0,2005,0,98033,47.6659,-122.172,2910,10419,810000
4305600100,12/22/14,4,2.75,3250,5600,2,0,0,3,8,3250,0,2011,0,98059,47.4806,-122.125,2730,5667,570000
2311400195,3/3/15,5,3.5,3630,8100,2,0,0,3,10,3630,0,2008,0,98004,47.5951,-122.2,1730,8246,1560000
1732800194,11/13/14,2,2.5,1680,975,3,0,0,3,9,1680,0,2009,0,98119,47.6321,-122.361,1680,977,840000
5015001452,4/14/15,3,2.5,2280,2296,3,0,0,3,9,1890,390,2013,0,98112,47.6256,-122.299,1390,4000,950000
7853430690,1/27/15,3,2.5,3310,4682,2,0,0,3,9,2380,930,2015,0,98065,47.5201,-121.885,2660,5166,572800
3821700038,10/1/14,3,3,1290,1112,3,0,0,3,7,1290,0,2008,0,98125,47.7282,-122.296,1230,9000,305000
5078400215,7/30/14,5,4.75,3940,7067,2,0,0,3,10,3230,710,2008,0,98004,47.6232,-122.205,1910,7735,1700000
1773100315,8/27/14,4,2.5,2170,6000,2,0,0,3,7,1630,540,2008,0,98106,47.5589,-122.365,1720,5668,445000
2224069165,9/2/14,4,3.5,3290,8059,2,0,0,3,9,3290,0,2012,0,98029,47.5573,-122.02,3290,10758,801000
9510861140,7/14/14,3,2.5,2550,5376,2,0,0,3,9,2550,0,2004,0,98052,47.6647,-122.083,2250,4050,711000
3277801431,8/27/14,3,2.25,1140,977,2,0,0,3,7,850,290,2008,0,98126,47.5439,-122.375,1140,976,268500
1760650750,10/6/14,4,2.5,2300,3825,2,0,0,3,7,2300,0,2012,0,98042,47.3594,-122.082,2110,3825,320000
1607100038,9/21/14,4,3.25,2670,5001,1,0,0,3,9,1640,1030,2013,0,98108,47.5666,-122.293,1610,5001,500000
1862400176,5/5/14,4,2.5,2440,6651,2,0,0,3,9,2440,0,2014,0,98117,47.6971,-122.371,1350,7653,631625
5457801833,1/27/15,2,2.5,1611,2210,2,0,2,3,10,1611,0,2005,0,98109,47.6291,-122.347,2070,2182,850000
8562770110,10/27/14,3,3.5,2710,3290,2,0,0,3,8,1650,1060,2006,0,98027,47.5367,-122.072,2440,3290,600000
2623039019,5/8/14,3,2.75,2015,16807,2,1,4,3,9,2015,0,2007,0,98166,47.45,-122.377,1780,12310,988500
9578500690,3/27/15,4,3.25,3444,5166,2,0,0,3,8,2714,730,2014,0,98023,47.2966,-122.348,2848,5182,430236
711000110,9/15/14,3,2.5,3060,9576,2,0,0,3,10,3060,0,2005,0,98004,47.5928,-122.199,3060,9579,1270000
2597490750,4/28/15,4,2.5,2050,2772,2,0,0,3,8,2050,0,2013,0,98029,47.5431,-122.011,1800,2886,689500
6056100165,12/1/14,3,1.5,1390,1882,2,0,0,3,7,1390,0,2014,0,98108,47.5667,-122.297,1490,2175,175003
2767603824,9/15/14,2,2.5,1240,1249,3,0,0,3,8,1240,0,2006,0,98107,47.6718,-122.386,1240,2500,459000
7237550110,4/24/15,4,3.25,3750,74052,2,0,0,3,10,3750,0,2013,0,98053,47.658,-122.006,4920,74052,1180000
2325300037,9/2/14,3,3.25,1410,1442,3,0,0,3,8,1360,50,2006,0,98125,47.7183,-122.317,1500,1200,358000
1085623710,7/14/14,4,2.5,2448,4949,2,0,0,3,9,2448,0,2014,0,98030,47.3428,-122.179,2815,5446,447055
774100475,6/27/14,3,2.75,2600,64626,1.5,0,0,3,8,2600,0,2009,0,98014,47.7185,-121.405,1740,64626,415000
1489300215,10/13/14,4,3.25,3330,9000,2,0,0,3,9,2870,460,2004,0,98033,47.6836,-122.208,2550,6349,1210000
9828702902,10/21/14,2,2.25,1160,1010,2,0,0,3,8,1000,160,2006,0,98112,47.6207,-122.301,1200,1170,495000
6371000100,11/20/14,2,2.25,1330,1380,2,0,0,3,8,1060,270,2005,0,98116,47.577,-122.41,1580,4802,479000
2025069140,3/17/15,3,2.5,2830,4334,3,1,4,3,10,2830,0,2006,0,98074,47.6318,-122.071,2830,38211,1900000
2781280300,10/16/14,3,2.5,1610,3517,2,0,0,3,8,1610,0,2005,0,98055,47.4496,-122.189,1830,2889,249900
9551201240,10/30/14,4,2.5,2800,4000,2,0,0,3,9,2800,0,2011,0,98103,47.6695,-122.339,1770,4200,1470000
2726059144,4/10/15,5,3.75,4570,10194,2,0,0,3,11,4570,0,2006,0,98034,47.718,-122.161,2040,7560,1040000
5363200100,10/20/14,4,2.5,2820,6120,2,0,0,3,9,2820,0,2014,0,98115,47.6911,-122.293,1510,6120,897000
1725059330,3/27/15,4,2.5,2570,9470,2,0,0,3,9,2570,0,2006,0,98033,47.6548,-122.19,2570,10663,1100000
7234601140,11/13/14,3,2.25,1710,1193,2,0,0,3,9,1140,570,2014,0,98122,47.6173,-122.31,1510,1193,685000
3057000300,9/30/14,3,1.5,1220,3286,2,0,0,3,7,1220,0,1982,0,98033,47.7168,-122.189,1220,2640,295000
1972200553,8/4/14,3,2.25,1650,946,3,0,0,3,8,1650,0,2014,0,98103,47.6536,-122.354,1570,1283,619000
6371000148,11/25/14,2,1.5,1130,1340,2,0,0,3,8,910,220,2008,0,98116,47.5761,-122.41,1310,1340,439108
301400850,2/20/15,3,2.25,1489,2800,2,0,0,3,7,1489,0,2011,0,98002,47.3452,-122.215,1584,3200,260000
1123049232,6/6/14,5,2.5,2690,5557,2,0,0,3,7,2690,0,2012,0,98178,47.4914,-122.253,2090,10500,279000
3654200037,3/30/15,3,2.25,1530,1305,2,0,0,3,7,1116,414,2007,0,98177,47.7034,-122.357,1320,1427,380000
7299601790,11/7/14,3,2.5,1600,6315,2,0,0,3,8,1600,0,2013,0,98092,47.2611,-122.198,1608,4300,287000
2771101921,12/11/14,2,1.5,1000,1251,2,0,0,3,7,930,70,2006,0,98199,47.6529,-122.384,1420,1187,377000
3566800485,2/23/15,4,3.5,2440,3012,3,0,1,3,8,2440,0,2005,0,98117,47.6923,-122.392,1860,4650,649950
2767601311,10/24/14,3,2.5,1260,1102,3,0,0,3,8,1260,0,2007,0,98107,47.675,-122.387,1320,2500,445000
9137101696,5/4/15,3,2.5,1660,1692,3,0,0,3,7,1610,50,2005,0,98115,47.6801,-122.322,1210,1230,605000
9528104345,9/23/14,3,2.25,1190,1137,2,0,0,3,7,960,230,1999,0,98115,47.677,-122.325,1190,1080,475000
3753000100,8/28/14,3,3,1520,1884,3,0,0,3,8,1520,0,2009,0,98125,47.7176,-122.284,1360,1939,399000
6798100690,4/20/15,5,2.75,3250,8100,2,0,0,3,8,3250,0,2014,0,98125,47.7133,-122.311,1270,8100,718000
148000475,5/28/14,4,3.25,4700,9160,1,0,4,3,11,2520,2180,2005,0,98116,47.5744,-122.406,2240,8700,1400000
3277801417,5/16/14,3,2.5,1480,1663,2,0,0,3,9,1180,300,2012,0,98126,47.5443,-122.375,1380,1537,341000
8682320090,5/19/14,2,2.5,2380,9374,1,0,2,3,8,2380,0,2011,0,98053,47.7095,-122.019,1610,5000,818000
9828701507,12/2/14,3,2.25,1640,1873,3,0,0,3,8,1640,0,2014,0,98112,47.6196,-122.297,1640,3920,759000
3362400432,6/11/14,3,3.5,1650,2262,3,0,0,3,8,1650,0,2010,0,98103,47.6823,-122.347,1620,3166,547500
856000195,5/21/14,5,4.75,5305,8401,2,0,2,3,11,3745,1560,2005,0,98033,47.6864,-122.215,2960,7200,2700000
9396700028,7/22/14,2,2.5,1278,987,2,0,0,3,7,1002,276,2007,0,98136,47.5532,-122.381,1220,1287,358000
8850000018,10/1/14,3,2.5,1200,813,3,0,0,3,9,1200,0,2010,0,98144,47.5894,-122.315,1750,4365,412000
9524100207,1/30/15,2,1.5,690,1058,2,0,0,3,7,690,0,2005,0,98103,47.6951,-122.343,690,1058,245000
1085623350,10/7/14,4,2.5,3202,4964,2,0,0,3,9,3202,0,2014,0,98030,47.3412,-122.179,2425,4886,460940
7663700973,5/22/14,3,2.25,1347,1292,3,0,0,3,7,1347,0,2010,0,98125,47.7306,-122.291,1480,1865,321000
7853420100,6/23/14,4,3.5,2960,6000,2,0,0,3,9,2960,0,2014,0,98065,47.5183,-121.886,2960,6000,633634
1025039168,9/23/14,1,0.75,740,1284,1,0,0,4,6,740,0,1928,0,98107,47.6741,-122.406,1430,3988,290000
476000110,4/1/15,2,2.25,1200,1137,3,0,0,3,7,1200,0,2007,0,98107,47.6715,-122.392,1280,1295,445000
2254100090,4/7/15,5,3.5,4320,7502,2,0,0,3,9,3500,820,2012,0,98056,47.5235,-122.168,3250,7538,887250
8682320600,9/11/14,3,2.5,2310,7348,1,0,3,3,8,2310,0,2010,0,98053,47.7116,-122.019,2310,7153,739000
9834201366,12/16/14,3,2,1490,1286,3,0,0,3,8,1490,0,2014,0,98144,47.57,-122.288,1420,1230,429900
7625702451,1/6/15,3,2,1480,800,2,0,0,3,8,1000,480,2014,0,98136,47.5492,-122.387,1480,886,459000
301402120,6/25/14,3,2.25,1481,2820,2,0,0,3,7,1481,0,2012,0,98002,47.3457,-122.217,1481,3028,240000
6382500076,9/10/14,3,3,1730,1902,3,0,0,3,8,1730,0,2014,0,98117,47.6944,-122.377,1830,1804,566950
3758900259,5/7/14,4,3.5,3900,8391,2,0,0,3,10,3900,0,2006,0,98033,47.6979,-122.205,3820,12268,1040000
3126049446,3/10/15,3,3.5,1130,1449,3,0,0,3,7,1130,0,2005,0,98103,47.6968,-122.348,1130,1200,343000
3744000100,11/11/14,4,3.25,3230,4838,2,0,0,3,9,3230,0,2014,0,98038,47.3559,-122.023,2980,5094,572115
9510860750,1/8/15,5,3.5,3920,5150,2,0,0,3,9,2820,1100,2004,0,98052,47.6638,-122.084,3170,5530,918000
7228500037,5/5/15,2,1.5,1190,1361,2,0,0,3,8,1190,0,2007,0,98122,47.6161,-122.302,1280,3360,555000
3814900750,7/16/14,4,2.5,2311,4396,2,0,0,3,9,2311,0,2014,0,98092,47.3276,-122.163,2458,4616,399440
1294300038,7/11/14,3,2.5,1810,914,3,0,0,3,8,1380,430,2008,0,98116,47.5732,-122.387,1810,914,450000
7853350090,6/4/14,4,2.5,3290,6203,2,0,0,3,9,3290,0,2008,0,98065,47.5441,-121.86,2990,6835,648000
9211010900,6/18/14,4,2.5,3250,5000,2,0,0,3,8,3250,0,2008,0,98059,47.4988,-122.148,3230,5507,580000
1085623250,3/31/15,4,2.5,2544,4071,2,0,0,3,9,2544,0,2013,0,98030,47.341,-122.179,2358,4179,415000
2025049192,10/21/14,3,2.5,1380,1389,3,0,0,3,8,1380,0,2008,0,98102,47.6427,-122.327,1380,1249,527500
7625703354,7/30/14,3,2.25,1430,800,2,0,0,3,8,1140,290,2011,0,98136,47.5477,-122.388,1430,1387,384000
2051200436,8/20/14,3,2.5,3490,28213,1.5,0,2,3,9,2242,1248,2009,0,98070,47.365,-122.456,2120,56628,692000
3880900236,8/22/14,2,1.5,910,966,2,0,0,3,8,820,90,2006,0,98119,47.627,-122.361,2740,6400,455000
1646502355,4/3/15,4,3.25,3080,4120,2,0,0,3,9,2380,700,2014,0,98117,47.6845,-122.359,1410,4120,1280000
2619950110,6/24/14,3,2.5,2280,6031,2,0,0,3,8,2280,0,2011,0,98019,47.7322,-121.966,2430,7200,415000
1964700054,12/22/14,3,2.5,1660,1344,3,0,0,3,8,1660,0,2008,0,98102,47.644,-122.327,1750,2040,975000
1926059039,10/6/14,4,2.5,3320,7429,2,0,0,3,9,3320,0,2014,0,98034,47.7189,-122.225,1840,7429,799950
3438500037,4/5/15,5,4,1680,7268,1,0,0,3,8,1370,310,2008,0,98106,47.5571,-122.356,2040,8259,545000
9578501110,10/3/14,4,3.5,2584,5005,2,0,0,3,8,2584,0,2014,0,98023,47.296,-122.35,2767,5201,429900
8856004786,7/29/14,3,2.5,2217,8019,2,0,0,3,7,2217,0,2009,0,98001,47.2776,-122.251,1470,8037,275000
7708200600,7/18/14,3,2.5,2480,4136,2,0,0,3,8,2480,0,2009,0,98059,47.493,-122.147,2510,4314,498000
